dra01100	Metabolic pathways - Deinococcus radiodurans
dra01110	Biosynthesis of secondary metabolites - Deinococcus radiodurans
dra01120	Microbial metabolism in diverse environments - Deinococcus radiodurans
dra01200	Carbon metabolism - Deinococcus radiodurans
dra01210	2-Oxocarboxylic acid metabolism - Deinococcus radiodurans
dra01212	Fatty acid metabolism - Deinococcus radiodurans
dra01230	Biosynthesis of amino acids - Deinococcus radiodurans
dra01232	Nucleotide metabolism - Deinococcus radiodurans
dra01250	Biosynthesis of nucleotide sugars - Deinococcus radiodurans
dra01240	Biosynthesis of cofactors - Deinococcus radiodurans
dra01220	Degradation of aromatic compounds - Deinococcus radiodurans
dra01320	Sulfur cycle - Deinococcus radiodurans
dra00010	Glycolysis / Gluconeogenesis - Deinococcus radiodurans
dra00020	Citrate cycle (TCA cycle) - Deinococcus radiodurans
dra00030	Pentose phosphate pathway - Deinococcus radiodurans
dra00051	Fructose and mannose metabolism - Deinococcus radiodurans
dra00052	Galactose metabolism - Deinococcus radiodurans
dra00053	Ascorbate and aldarate metabolism - Deinococcus radiodurans
dra00500	Starch and sucrose metabolism - Deinococcus radiodurans
dra00620	Pyruvate metabolism - Deinococcus radiodurans
dra00630	Glyoxylate and dicarboxylate metabolism - Deinococcus radiodurans
dra00640	Propanoate metabolism - Deinococcus radiodurans
dra00650	Butanoate metabolism - Deinococcus radiodurans
dra00660	C5-Branched dibasic acid metabolism - Deinococcus radiodurans
dra00562	Inositol phosphate metabolism - Deinococcus radiodurans
dra00190	Oxidative phosphorylation - Deinococcus radiodurans
dra00710	Carbon fixation by Calvin cycle - Deinococcus radiodurans
dra00720	Other carbon fixation pathways - Deinococcus radiodurans
dra00680	Methane metabolism - Deinococcus radiodurans
dra00910	Nitrogen metabolism - Deinococcus radiodurans
dra00920	Sulfur metabolism - Deinococcus radiodurans
dra00061	Fatty acid biosynthesis - Deinococcus radiodurans
dra00071	Fatty acid degradation - Deinococcus radiodurans
dra00074	Mycolic acid biosynthesis - Deinococcus radiodurans
dra00561	Glycerolipid metabolism - Deinococcus radiodurans
dra00564	Glycerophospholipid metabolism - Deinococcus radiodurans
dra00592	alpha-Linolenic acid metabolism - Deinococcus radiodurans
dra00230	Purine metabolism - Deinococcus radiodurans
dra00240	Pyrimidine metabolism - Deinococcus radiodurans
