Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""6s.14d""","=""3D""","=""1""","=""""","=""5.103564""","=""""","=""""","=""0.00007""","=""""","=""L5587"""
"=""6s.14d""","=""3D""","=""2""","=""""","=""5.103761""","=""""","=""""","=""0.00020""","=""""","=""L4030"""
"=""6s.14d""","=""3D""","=""3""","=""""","=""5.103775""","=""""","=""""","=""0.00001""","=""""","=""L5587"""
"=""6s.15p""","=""1P*""","=""1""","=""""","=""5.106116""","=""""","=""""","=""0.00234""","=""""","=""L4542"""
"=""5d.7d""","=""3F""","=""2""","=""""","=""5.108737""","=""""","=""""","=""0.00262""","=""""","=""L4030"""
"=""5d.7d""","=""3F""","=""3""","=""""","=""5.173443""","=""""","=""""","=""0.06471""","=""""","=""L5587"""
"=""5d.7d""","=""3F""","=""4""","=""""","=""5.188197""","=""""","=""""","=""0.01475""","=""""","=""L5587"""
"=""6s.16s""","=""3S""","=""1""","=""""","=""5.112594""","=""""","=""""","=""-0.07560""","=""""","=""L5587"""
"=""6s.16s""","=""1S""","=""0""","=""""","=""5.113753""","=""""","=""""","=""0.00116""","=""""","=""L4030"""
"=""6s.12f""","=""3F*""","=""2""","=""""","=""5.11450""","=""""","=""""","=""0.00075""","=""""","=""L4542"""
"=""6s.12g""","=""1G""","=""4""","=""""","=""5.116389""","=""u""","=""""","=""0.00189""","=""""","=""L5587"""
"=""6s.12g""","=""3G""","=""5""","=""""","=""5.116389""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.12g""","=""3G""","=""4""","=""""","=""5.116389""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.12g""","=""3G""","=""3""","=""""","=""5.116389""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.16p""","=""3P*""","=""0""","=""""","=""5.120043""","=""""","=""""","=""0.00365""","=""""","=""L4542"""
"=""6s.16p""","=""3P*""","=""1""","=""""","=""5.120170""","=""""","=""""","=""0.00013""","=""""","=""L4542"""
"=""6s.16p""","=""3P*""","=""2""","=""""","=""5.120464""","=""""","=""""","=""0.00029""","=""""","=""L4542"""
"=""6s.15d""","=""3D""","=""1""","=""""","=""5.120495""","=""""","=""""","=""0.00003""","=""""","=""L5587"""
"=""6s.15d""","=""3D""","=""2""","=""""","=""5.120597""","=""""","=""""","=""0.00010""","=""""","=""L4030"""
"=""6s.15d""","=""3D""","=""3""","=""""","=""5.120649""","=""""","=""""","=""0.00005""","=""""","=""L5587"""
"=""6s.16p""","=""1P*""","=""1""","=""""","=""5.121524""","=""""","=""""","=""0.00087""","=""""","=""L4542"""
"=""6s.15d""","=""1D""","=""2""","=""""","=""5.122468""","=""""","=""""","=""0.00094""","=""""","=""L4030"""
"=""6s.17s""","=""3S""","=""1""","=""""","=""5.127520""","=""""","=""""","=""0.00505""","=""""","=""L5587"""
"=""6s.17s""","=""1S""","=""0""","=""""","=""5.128273""","=""""","=""""","=""0.00075""","=""""","=""L4030"""
"=""6s.13g""","=""3G""","=""3""","=""""","=""5.130461""","=""""","=""""","=""0.00219""","=""""","=""L5587"""
"=""6s.13g""","=""3G""","=""5""","=""""","=""5.130511""","=""u""","=""""","=""0.00005""","=""""","=""L5587"""
"=""6s.13g""","=""3G""","=""4""","=""""","=""5.130511""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.13g""","=""1G""","=""4""","=""""","=""5.130511""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.17p""","=""3P*""","=""1""","=""""","=""5.133491""","=""""","=""""","=""0.00298""","=""""","=""L4542"""
"=""6s.17p""","=""3P*""","=""2""","=""""","=""5.133755""","=""""","=""""","=""0.00026""","=""""","=""L4542"""
