Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""""","=""282""","=""11/2""","=""""","=""3.507016""","=""""","=""""","=""0.01282""","=""""","="""""
"=""""","=""286*""","=""3/2""","=""""","=""3.557021""","=""""","=""""","=""0.05001""","=""1.356""","="""""
"=""""","=""288*""","=""5/2""","=""""","=""3.578433""","=""""","=""""","=""0.02141""","=""1.247""","="""""
"=""""","=""293*""","=""5/2""","=""""","=""3.638125""","=""""","=""""","=""0.05969""","=""0.814""","="""""
"=""""","=""297*""","=""7/2""","=""""","=""3.685176""","=""""","=""""","=""0.04705""","=""1.217""","="""""
"=""5d3.6s.(5P).6p""","=""y 6D*""","=""9/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d3.6s.(5P).6p""","=""y 6D*""","=""1/2""","=""""","=""3.707409""","=""""","=""""","=""""","=""2.994""","="""""
"=""5d3.6s.(5P).6p""","=""y 6D*""","=""3/2""","=""""","=""3.801933""","=""""","=""""","=""0.09452""","=""1.812""","="""""
"=""5d3.6s.(5P).6p""","=""y 6D*""","=""5/2""","=""""","=""4.027844""","=""""","=""""","=""0.22591""","=""1.687""","="""""
"=""5d3.6s.(5P).6p""","=""y 6D*""","=""7/2""","=""""","=""4.227199""","=""""","=""""","=""0.19935""","=""1.515""","="""""
"=""""","=""300*""","=""7/2""","=""""","=""3.721461""","=""""","=""""","=""-0.50574""","=""""","="""""
"=""""","=""300*""","=""9/2""","=""""","=""3.722154""","=""""","=""""","=""0.00069""","=""1.186""","="""""
"=""""","=""305*""","=""7/2""","=""""","=""3.792794""","=""""","=""""","=""0.07064""","=""1.043""","="""""
"=""5d3.6s.(5P).6p""","=""z 4S*""","=""3/2""","=""""","=""3.830451""","=""""","=""""","=""0.03766""","=""1.808""","="""""
"=""5d3.6s.(5P).6p""","=""z 6P*""","=""3/2""","=""""","=""3.851735""","=""""","=""""","=""0.02128""","=""2.108""","="""""
"=""5d3.6s.(5P).6p""","=""z 6P*""","=""5/2""","=""""","=""3.962711""","=""""","=""""","=""0.11098""","=""1.684""","="""""
"=""5d3.6s.(5P).6p""","=""z 6P*""","=""7/2""","=""""","=""4.115996""","=""""","=""""","=""0.15328""","=""1.568""","="""""
"=""""","=""314*""","=""5/2""","=""""","=""3.896582""","=""""","=""""","=""-0.21941""","=""""","="""""
"=""5d2.6s2.(3P).6p""","=""z 2P*""","=""3/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d2.6s2.(3P).6p""","=""z 2P*""","=""1/2""","=""""","=""3.905625""","=""""","=""""","=""""","=""0.758""","="""""
"=""""","=""315*""","=""9/2""","=""""","=""3.909224""","=""""","=""""","=""0.00360""","=""1.086""","="""""
"=""""","=""315*""","=""3/2""","=""""","=""3.912184""","=""""","=""""","=""0.00296""","=""0.888""","="""""
"=""""","=""316*""","=""7/2""","=""""","=""3.918018""","=""""","=""""","=""0.00583""","=""1.089""","="""""
"=""""","=""321*""","=""7/2""","=""""","=""3.983907""","=""""","=""""","=""0.06589""","=""0.846""","="""""
"=""""","=""322*""","=""3/2""","=""""","=""3.994144""","=""""","=""""","=""0.01024""","=""0.728""","="""""
"=""""","=""330*""","=""11/2""","=""""","=""4.100192""","=""""","=""""","=""0.10605""","=""1.349""","="""""
"=""""","=""331*""","=""5/2""","=""""","=""4.114412""","=""""","=""""","=""0.01422""","=""1.273""","="""""
"=""""","=""334*""","=""9/2""","=""""","=""4.153117""","=""""","=""""","=""0.03871""","=""1.031""","="""""
"=""""","=""336*""","=""9/2""","=""""","=""4.167790""","=""""","=""""","=""0.01467""","=""1.067""","="""""
"=""""","=""340*""","=""5/2""","=""""","=""4.215607""","=""""","=""""","=""0.04782""","=""1.140""","="""""
"=""""","=""340*""","=""3/2""","=""""","=""4.225186""","=""""","=""""","=""0.00958""","=""1.089""","="""""
"=""""","=""347*""","=""5/2""","=""""","=""4.313686""","=""""","=""""","=""0.08850""","=""1.483""","="""""
"=""""","=""347*""","=""7/2""","=""""","=""4.314614""","=""""","=""""","=""0.00093""","=""1.210""","="""""
"=""""","=""352*""","=""9/2""","=""""","=""4.366468""","=""""","=""""","=""0.05185""","=""1.582""","="""""
"=""""","=""352*""","=""3/2""","=""""","=""4.369568""","=""""","=""""","=""0.00310""","=""1.534""","="""""
"=""""","=""354*""","=""9/2""","=""""","=""4.401148""","=""""","=""""","=""0.03158""","=""0.940""","="""""
"=""""","=""357*""","=""3/2""","=""""","=""4.42884""","=""""","=""""","=""0.02769""","=""1.010""","="""""
"=""""","=""357*""","=""7/2""","=""""","=""4.431961""","=""""","=""""","=""0.00312""","=""1.101""","="""""
"=""""","=""358*""","=""11/2""","=""""","=""4.440304""","=""""","=""""","=""0.00834""","=""1.200""","="""""
"=""""","=""358*""","=""5/2""","=""""","=""4.448115""","=""""","=""""","=""0.00781""","=""1.490""","="""""
"=""""","=""359*""","=""5/2""","=""""","=""4.454143""","=""""","=""""","=""0.00603""","=""""","="""""
"=""5d3.6s.(3H).6p""","=""z 4G*?""","=""5/2""","=""""","=""4.465163""","=""""","=""""","=""0.01102""","=""0.985""","="""""
"=""5d3.6s.(3H).6p""","=""z 4G*?""","=""7/2""","=""""","=""4.562604""","=""""","=""""","=""0.09744""","=""1.133""","="""""
"=""5d3.6s.(3H).6p""","=""z 4G*?""","=""9/2""","=""""","=""4.812238""","=""""","=""""","=""0.24963""","=""1.088""","="""""
"=""5d3.6s.(3H).6p""","=""z 4G*?""","=""11/2""","=""""","=""5.022647""","=""""","=""""","=""0.21041""","=""1.264""","="""""
"=""""","=""360*""","=""5/2""","=""""","=""4.47201""","=""""","=""""","=""-0.55064""","=""""","="""""
"=""5d3.6s.(3H).6p""","=""z 4H*?""","=""7/2""","=""""","=""4.483161""","=""""","=""""","=""0.01115""","=""0.852""","="""""
"=""5d3.6s.(3H).6p""","=""z 4H*?""","=""9/2""","=""""","=""4.596926""","=""""","=""""","=""0.11376""","=""1.046""","="""""
"=""5d3.6s.(3H).6p""","=""z 4H*?""","=""11/2""","=""""","=""4.735480""","=""""","=""""","=""0.13855""","=""""","="""""
"=""5d3.6s.(3H).6p""","=""z 4H*?""","=""13/2""","=""""","=""4.880102""","=""""","=""""","=""0.14462""","=""1.061""","="""""
"=""""","=""363*""","=""1/2""","=""""","=""4.50630""","=""""","=""""","=""-0.37380""","=""0.536""","="""""
"=""5d3.6s.(3G).6p""","=""y 4F*?""","=""7/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d3.6s.(3G).6p""","=""y 4F*?""","=""9/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d3.6s.(3G).6p""","=""y 4F*?""","=""3/2""","=""""","=""4.535349""","=""""","=""""","=""""","=""0.716""","="""""
"=""5d3.6s.(3G).6p""","=""y 4F*?""","=""5/2""","=""""","=""4.766943""","=""""","=""""","=""0.23159""","=""1.045""","="""""
"=""""","=""366*""","=""9/2""","=""""","=""4.541684""","=""""","=""""","=""-0.22526""","=""1.211""","="""""
"=""5d3.6s.(3G).6p""","=""y 4G*?""","=""11/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d3.6s.(3G).6p""","=""y 4G*?""","=""5/2""","=""""","=""4.565838""","=""""","=""""","=""""","=""0.825""","="""""
"=""5d3.6s.(3G).6p""","=""y 4G*?""","=""7/2""","=""""","=""4.795591""","=""""","=""""","=""0.22975""","=""1.055""","="""""
"=""5d3.6s.(3G).6p""","=""y 4G*?""","=""9/2""","=""""","=""5.044473""","=""""","=""""","=""0.24888""","=""1.208""","="""""
"=""""","=""371*""","=""7/2""","=""""","=""4.605176""","=""""","=""""","=""-0.43930""","=""""","="""""
"=""""","=""371*""","=""5/2""","=""""","=""4.605467""","=""""","=""""","=""0.00029""","=""1.501""","="""""
"=""""","=""374*""","=""1/2""","=""""","=""4.644629""","=""""","=""""","=""0.03916""","=""1.257""","="""""
"=""""","=""375*""","=""3/2""","=""""","=""4.652326""","=""""","=""""","=""0.00770""","=""0.973""","="""""
"=""""","=""375*""","=""7/2""","=""""","=""4.657001""","=""""","=""""","=""0.00467""","=""1.242""","="""""
"=""""","=""376*""","=""5/2""","=""""","=""4.665537""","=""""","=""""","=""0.00854""","=""1.211""","="""""
"=""""","=""377*""","=""3/2""","=""""","=""4.681726""","=""""","=""""","=""0.01619""","=""0.518""","="""""
"=""5d3.6s.(3H).6p""","=""z 4I*?""","=""15/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d3.6s.(3H).6p""","=""z 4I*?""","=""9/2""","=""""","=""4.704313""","=""""","=""""","=""""","=""0.878""","="""""
"=""5d3.6s.(3H).6p""","=""z 4I*?""","=""11/2""","=""""","=""4.893486""","=""""","=""""","=""0.18917""","=""1.040""","="""""
"=""5d3.6s.(3H).6p""","=""z 4I*?""","=""13/2""","=""""","=""5.072420""","=""""","=""""","=""0.17893""","=""""","="""""
"=""""","=""382*""","=""7/2""","=""""","=""4.742816""","=""""","=""""","=""-0.32960""","=""1.112""","="""""
"=""5d4.(5D).6p""","=""y 6F*""","=""1/2""","=""""","=""4.774326""","=""""","=""""","=""0.03151""","=""0.730""","="""""
"=""5d4.(5D).6p""","=""y 6F*""","=""3/2""","=""""","=""4.908263""","=""""","=""""","=""0.13394""","=""1.083""","="""""
"=""5d4.(5D).6p""","=""y 6F*""","=""5/2""","=""""","=""5.155384""","=""""","=""""","=""0.24712""","=""1.366""","="""""
"=""5d4.(5D).6p""","=""y 6F*""","=""7/2""","=""""","=""5.353312""","=""""","=""""","=""0.19793""","=""1.356""","="""""
"=""5d4.(5D).6p""","=""y 6F*""","=""9/2""","=""""","=""5.555315""","=""""","=""""","=""0.20200""","=""1.417""","="""""
"=""5d4.(5D).6p""","=""y 6F*""","=""11/2""","=""""","=""5.683281""","=""""","=""""","=""0.12797""","=""1.280""","="""""
"=""""","=""385*""","=""3/2""","=""""","=""4.779058""","=""""","=""""","=""-0.90422""","=""1.359""","="""""
"=""""","=""387*""","=""5/2""","=""""","=""4.804853""","=""""","=""""","=""0.02579""","=""0.952""","="""""
"=""""","=""388*""","=""1/2""","=""""","=""4.816197""","=""""","=""""","=""0.01134""","=""0.460""","="""""
"=""""","=""389*""","=""3/2""","=""""","=""4.834681""","=""""","=""""","=""0.01848""","=""1.027""","="""""
"=""""","=""390*""","=""5/2""","=""""","=""4.842763""","=""""","=""""","=""0.00808""","=""1.054""","="""""
"=""""","=""392*""","=""3/2""","=""""","=""4.866760""","=""""","=""""","=""0.02400""","=""1.128""","="""""
"=""""","=""394*""","=""9/2""","=""""","=""4.887755""","=""""","=""""","=""0.02100""","=""1.143""","="""""
"=""""","=""394*""","=""1/2""","=""""","=""4.896153""","=""""","=""""","=""0.00840""","=""0.560""","="""""
"=""""","=""395*""","=""7/2""","=""""","=""4.90069""","=""""","=""""","=""0.00454""","=""""","="""""
"=""""","=""396*""","=""7/2""","=""""","=""4.914887""","=""""","=""""","=""0.01420""","=""1.090""","="""""
"=""""","=""396*""","=""5/2""","=""""","=""4.920710""","=""""","=""""","=""0.00582""","=""0.930""","="""""
"=""""","=""397*""","=""5/2""","=""""","=""4.932900""","=""""","=""""","=""0.01219""","=""1.065""","="""""
"=""""","=""399*""","=""7/2""","=""""","=""4.951449""","=""""","=""""","=""0.01855""","=""1.295""","="""""
"=""""","=""402*""","=""3/2""","=""""","=""4.987886""","=""""","=""""","=""0.03644""","=""1.232""","="""""
"=""""","=""402*""","=""1/2""","=""""","=""4.989712""","=""""","=""""","=""0.00183""","=""1.056""","="""""
"=""""","=""403*""","=""7/2""","=""""","=""5.000658""","=""""","=""""","=""0.01095""","=""1.159""","="""""
"=""""","=""403*""","=""3/2""","=""""","=""5.00142""","=""""","=""""","=""0.00076""","=""0.956""","="""""
"=""""","=""407*""","=""7/2""","=""""","=""5.053088""","=""""","=""""","=""0.05167""","=""1.134""","="""""
"=""""","=""408*""","=""5/2""","=""""","=""5.064954""","=""""","=""""","=""0.01187""","=""1.265""","="""""
"=""""","=""409*""","=""7/2""","=""""","=""5.081094""","=""""","=""""","=""0.01614""","=""1.245""","="""""
"=""""","=""410*""","=""5/2""","=""""","=""5.084601""","=""""","=""""","=""0.00351""","=""1.227""","="""""
"=""5d3.6s.(5F).7s""","=""e 6F""","=""1/2""","=""""","=""5.102106""","=""""","=""""","=""0.01750""","=""-0.657""","="""""
"=""5d3.6s.(5F).7s""","=""e 6F""","=""3/2""","=""""","=""5.157102""","=""""","=""""","=""0.05500""","=""0.996""","="""""
"=""5d3.6s.(5F).7s""","=""e 6F""","=""5/2""","=""""","=""5.269526""","=""""","=""""","=""0.11242""","=""1.250""","="""""
"=""5d3.6s.(5F).7s""","=""e 6F""","=""7/2""","=""""","=""5.453126""","=""""","=""""","=""0.18360""","=""1.433""","="""""
"=""5d3.6s.(5F).7s""","=""e 6F""","=""9/2""","=""""","=""5.658246""","=""""","=""""","=""0.20512""","=""1.411""","="""""
"=""5d3.6s.(5F).7s""","=""e 6F""","=""11/2""","=""""","=""5.866879""","=""""","=""""","=""0.20863""","=""1.434""","="""""
"=""""","=""411*""","=""1/2""","=""""","=""5.10566""","=""""","=""""","=""-0.76122""","=""0.434""","="""""
"=""""","=""411*""","=""3/2""","=""""","=""5.107860""","=""""","=""""","=""0.00220""","=""1.335""","="""""
"=""""","=""412*""","=""7/2""","=""""","=""5.115162""","=""""","=""""","=""0.00730""","=""1.533""","="""""
"=""""","=""415*""","=""5/2?""","=""""","=""5.155875""","=""""","=""""","=""0.04071""","=""""","="""""
"=""""","=""416*""","=""3/2""","=""""","=""5.169229""","=""""","=""""","=""0.01335""","=""1.183""","="""""
"=""""","=""418*""","=""5/2""","=""""","=""5.192363""","=""""","=""""","=""0.02313""","=""1.199""","="""""
"=""""","=""419*""","=""1/2""","=""""","=""5.195300""","=""""","=""""","=""0.00294""","=""0.745""","="""""
"=""""","=""420*""","=""7/2""","=""""","=""5.209562""","=""""","=""""","=""0.01426""","=""1.107""","="""""
"=""""","=""421*""","=""3/2""","=""""","=""5.229500""","=""?""","=""""","=""0.01994""","=""""","="""""
"=""""","=""422*""","=""9/2""","=""""","=""5.237960""","=""""","=""""","=""0.00846""","=""1.268""","="""""
"=""""","=""424*""","=""3/2""","=""""","=""5.257942""","=""""","=""""","=""0.01998""","=""1.227""","="""""
"=""""","=""427*""","=""7/2""","=""""","=""5.300538""","=""""","=""""","=""0.04260""","=""1.170""","="""""
"=""""","=""427*""","=""3/2""","=""""","=""5.303883""","=""""","=""""","=""0.00334""","=""1.321""","="""""
"=""""","=""428*""","=""5/2""","=""""","=""5.312070""","=""""","=""""","=""0.00819""","=""1.409""","="""""
"=""""","=""429*""","=""7/2""","=""""","=""5.32551""","=""""","=""""","=""0.01344""","=""1.046?""","="""""
"=""""","=""429*""","=""5/2""","=""""","=""5.32919""","=""""","=""""","=""0.0037""","=""1.172""","="""""
"=""""","=""430*""","=""9/2""","=""""","=""5.342514""","=""""","=""""","=""0.01332""","=""1.222""","="""""
"=""""","=""431*""","=""3/2""","=""""","=""5.352035""","=""""","=""""","=""0.00952""","=""1.135""","="""""
"=""""","=""431*""","=""11/2""","=""""","=""5.354269""","=""""","=""""","=""0.00223""","=""1.219""","="""""
"=""""","=""432*""","=""5/2""","=""""","=""5.360980""","=""""","=""""","=""0.00671""","=""0.973""","="""""
