Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4s2.4p2""","=""3P""","=""0""","=""""","=""0.00000000""","=""""","=""0""","=""""","=""""","=""                                                      ""","=""L7213"""
"=""4s2.4p2""","=""3P""","=""1""","=""""","=""0.06907582""","=""""","=""""","=""0.06907582""","=""1.50111""","=""                                                      ""","="""""
"=""4s2.4p2""","=""3P""","=""2""","=""""","=""0.17481287""","=""""","=""""","=""0.1057371""","=""1.49458""","=""                                                      ""","="""""
"=""4s2.4p2""","=""1D""","=""2""","=""""","=""0.88342447""","=""""","=""""","=""0.7086116""","=""1.00639""","=""                                                      ""","="""""
"=""4s2.4p2""","=""1S""","=""0""","=""""","=""2.02929069""","=""""","=""""","=""1.1458662""","=""""","=""                                                      ""","="""""
"=""4s2.4p.5s""","=""3P*""","=""0""","=""""","=""4.64341768""","=""""","=""""","=""2.6141270""","=""""","="" 100                                                  ""","="""""
"=""4s2.4p.5s""","=""3P*""","=""1""","=""""","=""4.67449011""","=""""","=""""","=""0.0310724""","=""1.435""","=""  82             :    14  4s2.4p.5s            1P*    ""","="""""
"=""4s2.4p.5s""","=""3P*""","=""2""","=""""","=""4.85000174""","=""""","=""""","=""0.1755116""","=""1.500""","="" 100                                                  ""","="""""
"=""4s2.4p.5s""","=""1P*""","=""1""","=""""","=""4.96191710""","=""""","=""""","=""0.1119154""","=""1.068""","=""  86             :    14  4s2.4p.5s            3P*    ""","="""""
"=""4s.4p3""","=""5S*""","=""2""","=""""","=""5.1982515""","=""""","=""""","=""0.2363344""","=""2.011""","="" 100                                                  ""","="""""
"=""4s2.4p.5p""","=""3D""","=""1""","=""""","=""5.7014868""","=""""","=""""","=""0.503235""","=""""","=""                                                      ""","="""""
"=""4s2.4p.5p""","=""3D""","=""2""","=""""","=""5.80672304""","=""""","=""""","=""0.1052362""","=""1.182""","=""                                                      ""","="""""
"=""4s2.4p.5p""","=""3D""","=""3""","=""""","=""5.96414832""","=""""","=""""","=""0.1574253""","=""1.332""","=""                                                      ""","="""""
"=""4s2.4p.5p""","=""1P""","=""1""","=""""","=""5.79815458""","=""""","=""""","=""-0.1659937""","=""0.980""","=""                                                      ""","="""""
"=""4s2.4p.5p""","=""3P""","=""0""","=""""","=""5.88957497""","=""""","=""""","=""0.0914204""","=""""","=""                                                      ""","="""""
"=""4s2.4p.5p""","=""3P""","=""1""","=""""","=""5.96219558""","=""""","=""""","=""0.0726206""","=""1.362""","=""                                                      ""","="""""
"=""4s2.4p.5p""","=""3P""","=""2""","=""""","=""6.04126822""","=""""","=""""","=""0.0790726""","=""1.427""","=""                                                      ""","="""""
"=""4s2.4p.4d""","=""1D*""","=""2""","=""""","=""6.0107599""","=""""","=""""","=""-0.0305083""","=""0.981""","=""  74             :    14  4s2.4p.4d            3F*    ""","="""""
"=""4s2.4p.4d""","=""3D*""","=""2""","=""""","=""6.0606282""","=""""","=""""","=""0.049868""","=""1.008""","=""  57             :    23  4s2.4p.4d            3F*    ""","="""""
"=""4s2.4p.4d""","=""3D*""","=""1""","=""""","=""6.0706114""","=""""","=""""","=""0.009983""","=""0.556""","=""  77             :    14  4s.4p3               3D*    ""","="""""
"=""4s2.4p.4d""","=""3D*""","=""3""","=""""","=""6.0931287""","=""""","=""""","=""0.022517""","=""1.240""","=""  56             :    28  4s2.4p.4d            3F*    ""","="""""
"=""4s2.4p.5p""","=""3S""","=""1""","=""""","=""6.08463509""","=""""","=""""","=""-0.0084936""","=""1.862""","=""                                                      ""","="""""
"=""4s2.4p.5p""","=""1D""","=""2""","=""""","=""6.15576347""","=""""","=""""","=""0.0711284""","=""1.062""","=""                                                      ""","="""""
"=""4s2.4p.4d""","=""3F*""","=""2""","=""""","=""6.2077591""","=""""","=""""","=""0.0519956""","=""0.867""","=""  59             :    18  4s2.4p.4d            3D*    ""","="""""
"=""4s2.4p.4d""","=""3F*""","=""3""","=""""","=""6.2393145""","=""""","=""""","=""0.031555""","=""1.194""","=""  66             :    24  4s2.4p.4d            3D*    ""","="""""
"=""4s2.4p.4d""","=""3F*""","=""4""","=""""","=""6.296759""","=""""","=""""","=""0.057444""","=""""","=""  99                                                  ""","="""""
"=""4s2.4p.5p""","=""1S""","=""0""","=""""","=""6.32461240""","=""""","=""""","=""0.027853""","=""""","=""                                                      ""","="""""
"=""4s2.4p.4d""","=""3P*""","=""2""","=""""","=""6.3774747""","=""""","=""""","=""0.0528623""","=""1.460""","=""  88             :     5  4s2.4p.4d            3D*    ""","="""""
"=""4s2.4p.4d""","=""3P*""","=""1""","=""""","=""6.4106055""","=""""","=""""","=""0.033131""","=""1.391""","=""  82             :     9  4s2.4p.4d            1P*    ""","="""""
"=""4s2.4p.4d""","=""3P*""","=""0""","=""""","=""6.444469""","=""""","=""""","=""0.033863""","=""""","=""  89             :     7  4p.6s                3P*    ""","="""""
"=""4s2.4p.6s""","=""(1/2,1/2)*""","=""1""","=""""","=""6.4656180""","=""""","=""""","=""0.021149""","=""1.307""","=""                                                      ""","="""""
"=""4s2.4p.6s""","=""(1/2,1/2)*""","=""0""","=""""","=""6.4683181""","=""""","=""""","=""0.002700""","=""""","=""                                                      ""","="""""
"=""4s2.4p.4d""","=""1F*""","=""3""","=""""","=""6.5206047""","=""""","=""""","=""0.052287""","=""1.010""","=""  90             :     4  4s2.4p.4d            3F*    ""","="""""
"=""4s2.4p.4d""","=""1P*""","=""1""","=""""","=""6.5522196""","=""""","=""""","=""0.031615""","=""1.140""","=""  65             :    23  4p.6s                3P*    ""","="""""
"=""4s2.4p.6s""","=""(3/2,1/2)*""","=""2""","=""""","=""6.6841895""","=""""","=""""","=""0.131970""","=""""","=""                                                      ""","="""""
"=""4s2.4p.6s""","=""(3/2,1/2)*""","=""1""","=""""","=""6.7168350""","=""""","=""""","=""0.032646""","=""1.103""","=""                                                      ""","="""""
"=""4s2.4p.6p""","=""3D""","=""1""","=""""","=""6.81117707""","=""""","=""""","=""0.0943421""","=""0.690""","=""                                                      ""","="""""
"=""4s2.4p.6p""","=""3D""","=""2""","=""""","=""6.85212189""","=""""","=""""","=""0.0409448""","=""1.177""","=""                                                      ""","="""""
"=""4s2.4p.6p""","=""3D""","=""3""","=""""","=""7.0414916""","=""""","=""""","=""0.1893697""","=""1.297""","=""                                                      ""","="""""
