Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4d10""","=""1S""","=""0""","=""""","=""0.0000000""","=""""","=""0""","=""""","=""0""","="" 100                    ""","=""L9430"""
"=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""3""","=""""","=""0.8138506""","=""""","=""""","=""0.8138506""","=""1.333""","="" 100                    ""","="""""
"=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""2""","=""""","=""0.9615006""","=""""","=""""","=""0.147650""","=""1.128""","=""  86                    ""","="""""
"=""4d9.(2D<3/2>).5s""","=""2[3/2]""","=""1""","=""""","=""1.2514955""","=""""","=""""","=""0.289995""","=""0.497""","="" 100                    ""","="""""
"=""4d9.(2D<3/2>).5s""","=""2[3/2]""","=""2""","=""""","=""1.4533191""","=""""","=""""","=""0.201824""","=""1.040""","=""  86                    ""","="""""
"=""4d8.5s2""","=""3F""","=""4""","=""""","=""3.1121565""","=""""","=""""","=""1.658837""","=""""","=""  99                    ""","="""""
"=""4d8.5s2""","=""3F""","=""3""","=""""","=""3.4980613""","=""""","=""""","=""0.385905""","=""""","="" 100                    ""","="""""
"=""4d8.5s2""","=""3F""","=""2""","=""""","=""3.6837080""","=""""","=""""","=""0.185647""","=""""","=""  90                    ""","="""""
"=""4d9.(2D<5/2>).5p""","=""2[3/2]*""","=""2""","=""""","=""4.2240148""","=""""","=""""","=""0.540307""","=""1.482""","=""  93                    ""","="""""
"=""4d9.(2D<5/2>).5p""","=""2[3/2]*""","=""1""","=""""","=""4.4858322""","=""""","=""""","=""0.261817""","=""1.396""","=""  65                    ""","="""""
"=""4d8.5s2""","=""3P""","=""2""","=""""","=""4.3446234""","=""""","=""""","=""-0.141209""","=""""","=""  71                    ""","="""""
"=""4d8.5s2""","=""3P""","=""1""","=""""","=""4.6971068""","=""""","=""""","=""0.352483""","=""""","="" 100                    ""","="""""
