Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""5p2.(3P<1>).8p""","=""(1,3/2)*""","=""5/2""","=""""","=""8.345004""","=""""","=""0.000012""","=""0.00477""","=""""","=""  97                              ""","=""L6684"""
"=""5p2.(3P<1>).8p""","=""(1,3/2)*""","=""1/2""","=""""","=""8.356733""","=""""","=""0.000012""","=""0.01173""","=""""","=""  84             :    12  5p2.7p  ""","=""L6684"""
"=""5p2.(3P<1>).8p""","=""(1,3/2)*""","=""3/2""","=""""","=""8.364606""","=""""","=""0.000012""","=""0.00787""","=""""","=""  45             :     9  5p2.7p  ""","=""L6684"""
"=""5p2.(3P).7d""","=""4F""","=""7/2""","=""""","=""8.3513526""","=""""","=""0.0000006""","=""-0.01325""","=""""","=""                                  ""","=""L10083"""
"=""5p2.(3P).7d""","=""""","=""1/2""","=""""","=""8.3598856""","=""""","=""0.0000006""","=""0.0085330""","=""""","=""                                  ""","=""L10083"""
"=""5p2.(3P).7d""","=""4P""","=""3/2""","=""""","=""8.3696938""","=""""","=""0.0000006""","=""0.0098082""","=""""","=""                                  ""","=""L10083"""
"=""5p2.(3P).10d""","=""2D""","=""3/2?""","=""""","=""8.3730460""","=""""","=""0.0000006""","=""0.0033522""","=""""","=""                                  ""","=""L10083"""
"=""5p2.(3P).6d""","=""4D?""","=""5/2""","=""""","=""8.40547""","=""""","=""0.00004""","=""0.03242""","=""""","=""                                  ""","=""L6231,L4893"""
"=""5p2.(3P).7d""","=""4P?""","=""5/2""","=""""","=""8.41124""","=""""","=""0.00005""","=""0.00577""","=""""","=""                                  ""","=""L6231"""
"=""5p2.(3P<1>).5f""","=""2[3]*""","=""5/2""","=""""","=""8.4302288""","=""""","=""0.0000006""","=""0.01899""","=""""","=""  93             :     7  5p2.4f  ""","=""L10083"""
"=""5p2.(3P<1>).5f""","=""2[3]*""","=""7/2""","=""""","=""8.4305566""","=""""","=""0.0000006""","=""0.0003278""","=""""","=""  93             :     7  5p2.4f  ""","=""L10083"""
"=""5p2.(3P).11d""","=""2D""","=""3/2?""","=""""","=""8.4328184""","=""""","=""0.0000006""","=""0.0022618""","=""""","=""                                  ""","=""L10083,L6231"""
"=""5p2.(3P).11d""","=""2D""","=""5/2""","=""""","=""8.43658""","=""""","=""0.00004""","=""0.00376""","=""""","=""                                  ""","=""L6231,L4893"""
"=""5p2.(3P<1>).5f""","=""2[2]*""","=""5/2""","=""""","=""8.4338845""","=""""","=""0.0000006""","=""-0.00270""","=""""","=""  56             :    44  5p2.4f  ""","=""L10083"""
