Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f2.6d.7s2""","=""4K""","=""11/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L16359"""
"=""Pa II (5f2.7s2 3H<4>)""","=""Limit""","=""---""","=""[""","=""5.89""","=""]""","=""0.12""","=""""","=""L16359"""
