Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4d6.(3F2).5p""","=""2F*""","=""7/2""","=""""","=""5.431159""","=""""","=""""","=""0.03208""","=""""","=""  12         :     7  4d6.(3F2).5p         4F*  ""","=""L149,L14280"""
"=""4d6.(3F2).5p""","=""4F*""","=""9/2""","=""""","=""5.411877""","=""""","=""""","=""-0.01928""","=""""","=""  22         :    15  4d6.(3G).5p          4F*  ""","=""L149,L14280"""
"=""4d6.(3F2).5p""","=""4F*""","=""7/2""","=""""","=""5.466532""","=""""","=""""","=""0.05466""","=""""","=""   9         :    14  4d6.(3F2).5p         2G*  ""","=""L149,L14280"""
"=""4d6.(3F2).5p""","=""4F*""","=""3/2""","=""""","=""5.564008""","=""""","=""""","=""0.09748""","=""""","=""  12         :    10  4d6.(3G).5p          4F*  ""","=""L149,L14280"""
"=""4d6.(3D).5p""","=""2D*""","=""5/2""","=""""","=""5.456173""","=""""","=""""","=""-0.10784""","=""""","=""  10         :    19  4d6.(3F2).5p         2D*  ""","=""L149,L14280"""
"=""4d6.(5D).6s""","=""e 4D""","=""7/2""","=""""","=""5.467950""","=""""","=""""","=""0.01178""","=""""","=""                                                ""","=""L149"""
"=""4d6.(5D).6s""","=""e 4D""","=""5/2""","=""""","=""5.555031""","=""""","=""""","=""0.08708""","=""""","=""                                                ""","=""L149"""
"=""4d6.(5D).6s""","=""e 4D""","=""3/2""","=""""","=""5.612494""","=""""","=""""","=""0.05746""","=""""","=""                                                ""","=""L149"""
"=""4d6.(5D).6s""","=""e 4D""","=""1/2""","=""""","=""5.641005""","=""""","=""""","=""0.02851""","=""""","=""                                                ""","=""L149"""
"=""4d6.(3D).5p""","=""4P*""","=""5/2""","=""""","=""5.468593""","=""""","=""""","=""-0.17241""","=""""","=""  17         :    14  4d5.(4G).5s.(5G).5p  2F*  ""","=""L149,L14280"""
"=""4d6.(3D).5p""","=""4P*""","=""3/2""","=""""","=""5.494182""","=""""","=""""","=""0.02559""","=""""","=""  16         :    11  4d5.(4D).5s.(5D).5p  6D*  ""","=""L149,L14280"""
"=""4d6.(3F2).5p""","=""2D*""","=""3/2""","=""""","=""5.468948""","=""""","=""""","=""-0.02523""","=""""","=""  15         :    11  4d5.(4D).5s.(5D).5p  6D*  ""","=""L149,L14280"""
"=""4d6.(3F2).5p""","=""2D*""","=""5/2""","=""""","=""5.856069""","=""""","=""""","=""0.38712""","=""""","=""  33         :    15  4d6.(3D).5p          2D*  ""","=""L149,L14280"""
"=""4d5.(4G).5s.(3G).5p""","=""2F*""","=""7/2""","=""""","=""5.488395""","=""""","=""""","=""-0.36767""","=""""","=""  22         :    14  4d6.(3G).5p          2F*  ""","=""L149,L14280"""
"=""4d5.(6S).5s.(7S).5d""","=""e 8D""","=""3/2""","=""""","=""5.496618""","=""""","=""""","=""0.00822""","=""""","=""                                                ""","=""L149"""
"=""4d5.(6S).5s.(7S).5d""","=""e 8D""","=""5/2""","=""""","=""5.497154""","=""""","=""""","=""0.00054""","=""2.08""","=""                                                ""","=""L149"""
"=""4d5.(6S).5s.(7S).5d""","=""e 8D""","=""7/2""","=""""","=""5.497943""","=""""","=""""","=""0.00079""","=""1.84""","=""                                                ""","=""L149"""
"=""4d5.(6S).5s.(7S).5d""","=""e 8D""","=""9/2""","=""""","=""5.499028""","=""""","=""""","=""0.00108""","=""1.67""","=""                                                ""","=""L149"""
"=""4d5.(6S).5s.(7S).5d""","=""e 8D""","=""11/2""","=""""","=""5.500596""","=""""","=""""","=""0.00157""","=""1.66""","=""                                                ""","=""L149"""
"=""4d6.(3P2).5p""","=""4D*""","=""5/2""","=""""","=""5.521982""","=""""","=""""","=""0.02139""","=""""","=""  16         :     9  4d5.(4G).5s.(3G).5p  2F*  ""","=""L149,L14280"""
"=""4d6.(3P2).5p""","=""4D*""","=""3/2""","=""""","=""5.544855""","=""""","=""""","=""0.02287""","=""""","=""   8         :     8  4d6.(3D).5p          4P*  ""","=""L149,L14280"""
"=""4d6.(3F2).5p""","=""2G*""","=""9/2""","=""""","=""5.526730""","=""""","=""""","=""-0.01813""","=""""","=""  34         :    11  4d6.(3H).5p          2H*  ""","=""L149,L14280"""
"=""4d6.(3F2).5p""","=""2G*""","=""7/2""","=""""","=""5.559352""","=""""","=""""","=""0.03262""","=""""","=""  25         :     6  4d5.(4D).5s.(5D).5p  6P*  ""","=""L149,L14280"""
"=""4d5.(6S).5s.(7S).5d""","=""f 6D""","=""9/2""","=""""","=""5.569256""","=""""","=""""","=""0.00990""","=""1.54""","=""                                                ""","=""L149"""
"=""4d5.(6S).5s.(7S).5d""","=""f 6D""","=""7/2""","=""""","=""5.577495""","=""""","=""""","=""0.00824""","=""1.58""","=""                                                ""","=""L149"""
"=""4d5.(6S).5s.(7S).5d""","=""f 6D""","=""5/2""","=""""","=""5.588098""","=""""","=""""","=""0.01060""","=""1.66""","=""                                                ""","=""L149"""
"=""4d5.(6S).5s.(7S).5d""","=""f 6D""","=""3/2""","=""""","=""5.592759""","=""""","=""""","=""0.00466""","=""1.87""","=""                                                ""","=""L149"""
"=""4d5.(6S).5s.(7S).5d""","=""f 6D""","=""1/2""","=""""","=""5.602809""","=""""","=""""","=""0.01005""","=""3.32""","=""                                                ""","=""L149"""
"=""""","=""2*""","=""3/2""","=""""","=""5.573819""","=""""","=""""","=""-0.02899""","=""""","=""                                                ""","=""L149,L14280"""
"=""""","=""4*""","=""9/2""","=""""","=""5.667165""","=""""","=""""","=""0.09335""","=""""","=""                                                ""","=""L149"""
"=""4d6.(3H).5p""","=""2H*""","=""9/2""","=""""","=""5.711811""","=""""","=""""","=""0.04465""","=""""","=""  52         :    15  4d6.(3F2).5p         2G*  ""","=""L149,L14280"""
"=""4d6.(3D).5p""","=""2F*""","=""5/2""","=""""","=""5.716278""","=""""","=""""","=""0.00447""","=""""","=""  26         :    11  4d5.(4D).5s.(3D).5p  2F*  ""","=""L149,L14280"""
"=""4d6.(3D).5p""","=""2F*""","=""7/2""","=""""","=""5.778762""","=""""","=""""","=""0.06248""","=""""","=""  20         :    15  4d5.(4P).5s.(5P).5p  4D*  ""","=""L149,L14280"""
"=""4d5.(4P).5s.(5P).5p""","=""4D*""","=""7/2""","=""""","=""5.752392""","=""""","=""""","=""-0.02637""","=""""","=""  22         :     9  4d6.(3D).5p          2F*  ""","=""L149,L14280"""
"=""4d5.(4P).5s.(5P).5p""","=""4D*""","=""3/2""","=""""","=""5.831061""","=""""","=""""","=""0.07867""","=""""","=""  26         :     8  4d5.(4P).5s.(3P).5p  4D*  ""","=""L149,L14280"""
"=""4d6.(3G).5p""","=""4H*""","=""7/2""","=""""","=""5.784615""","=""""","=""""","=""-0.04645""","=""""","=""  42         :    25  4d5.(4G).5s.(5G).5p  4H*  ""","=""L149,L14280"""
"=""4d6.(3G).5p""","=""4H*""","=""9/2""","=""""","=""5.790129""","=""""","=""""","=""0.00551""","=""""","=""  43         :    25  4d5.(4G).5s.(5G).5p  4H*  ""","=""L14280"""
"=""4d6.(3G).5p""","=""4H*""","=""11/2""","=""""","=""5.800204""","=""""","=""""","=""0.01007""","=""""","=""  44         :    25  4d5.(4G).5s.(5G).5p  4H*  ""","=""L14280"""
"=""4d6.(3G).5p""","=""4H*""","=""13/2""","=""""","=""5.807493""","=""""","=""""","=""0.00729""","=""""","=""  46         :    30  4d5.(4G).5s.(5G).5p  4H*  ""","=""L14280"""
"=""4d5.(4P).5s.(5P).5p""","=""4P*""","=""5/2""","=""""","=""5.862204""","=""""","=""""","=""0.05471""","=""""","=""   8         :     6  4d6.(3P1).5p         4P*  ""","=""L149,L14280"""
"=""4d5.(4G).5s.(5G).5p""","=""4G*""","=""11/2""","=""""","=""5.863752""","=""""","=""""","=""0.00155""","=""""","=""  27         :    26  4d5.(4G).5s.(3G).5p  4G*  ""","=""L149,L14280"""
"=""4d5.(4G).5s.(3G).5p""","=""4G*""","=""9/2""","=""""","=""5.869897""","=""""","=""""","=""0.00615""","=""""","=""  22         :    19  4d5.(4G).5s.(5G).5p  4G*  ""","=""L149,L14280"""
"=""4d5.(4G).5s.(3G).5p""","=""4G*""","=""7/2""","=""""","=""5.875579""","=""""","=""""","=""0.00568""","=""""","=""  19         :    14  4d5.(4G).5s.(5G).5p  4G*  ""","=""L149,L14280"""
"=""4d5.(4G).5s.(3G).5p""","=""4G*""","=""5/2""","=""""","=""5.883332""","=""""","=""""","=""0.00775""","=""""","=""  11         :     8  4d5.(4P).5s.(5P).5p  4P*  ""","=""L149,L14280"""
"=""4d6.(3P2).5p""","=""2S*""","=""1/2""","=""""","=""5.910392""","=""""","=""""","=""0.02706""","=""""","=""  27         :    22  4d5.(4P).5s.(5P).5p  4P*  ""","=""L149,L14280"""
"=""4d6.(1G2).5p""","=""2H*""","=""9/2""","=""""","=""5.928882""","=""""","=""""","=""0.01849""","=""""","=""  21         :    16  4d6.(3G).5p          2G*  ""","=""L149,L14280"""
"=""4d6.(3G).5p""","=""2G*""","=""7/2""","=""""","=""5.934422""","=""""","=""""","=""0.00554""","=""""","=""  35         :    22  4d6.(3H).5p          2G*  ""","=""L149,L14280"""
"=""4d6.(3G).5p""","=""2G*""","=""9/2""","=""""","=""6.060565""","=""""","=""""","=""0.12614""","=""""","=""  16         :    17  4d6.(1G2).5p         2G*  ""","=""L149,L14280"""
"=""4d5.(4D).5s.(5D).5p""","=""4F*""","=""5/2""","=""""","=""5.968942""","=""""","=""""","=""-0.09162""","=""""","=""  14         :     9  4d5.(4G).5s.(3G).5p  4F*  ""","=""L149,L14280"""
"=""4d5.(4D).5s.(5D).5p""","=""4F*""","=""7/2""","=""""","=""5.978189""","=""""","=""""","=""0.00925""","=""""","=""  16         :    11  4d5.(4G).5s.(3G).5p  4F*  ""","=""L149,L14280"""
"=""4d5.(4D).5s.(5D).5p""","=""4F*""","=""9/2""","=""""","=""5.986923""","=""""","=""""","=""0.00873""","=""""","=""  24         :    12  4d5.(4G).5s.(3G).5p  4F*  ""","=""L149,L14280"""
"=""4d6.(1G2).5p""","=""2G*""","=""9/2""","=""""","=""5.977711""","=""""","=""""","=""-0.00921""","=""""","=""  12         :    18  4d6.(3H).5p          2G*  ""","=""L149,L14280"""
"=""4d6.(1I).5p""","=""2K*""","=""13/2""","=""""","=""5.992205""","=""""","=""""","=""0.01449""","=""""","=""  66         :     9  4d5.(2I).5s.(3I).5p  4K*  ""","=""L14280"""
"=""4d6.(1I).5p""","=""2K*""","=""15/2""","=""""","=""6.056828""","=""""","=""""","=""0.06462""","=""""","=""  49         :    31  4d5.(2I).5s.(3I).5p  4K*  ""","=""L14280"""
"=""4d6.(5D).5d""","=""6F""","=""11/2""","=""""","=""6.001393""","=""""","=""""","=""-0.05544""","=""""","=""  84         :    15                       6G   ""","=""L14280"""
"=""4d6.(5D).5d""","=""6F""","=""9/2""","=""""","=""6.003093""","=""""","=""""","=""0.00170""","=""""","=""  50         :    43                       6D   ""","=""L149,L14280"""
"=""4d6.(5D).5d""","=""6F""","=""7/2""","=""""","=""6.105720""","=""""","=""""","=""0.10263""","=""""","=""  40         :    30                       4D   ""","=""L149,L14280"""
"=""4d6.(5D).5d""","=""6D""","=""7/2""","=""""","=""6.008639""","=""""","=""""","=""-0.09708""","=""""","=""  48         :    25                       6P   ""","=""L149,L14280"""
"=""4d6.(5D).5d""","=""6D""","=""9/2""","=""""","=""6.072378""","=""""","=""""","=""0.06374""","=""""","=""  33         :    20                       6G   ""","=""L149,L14280"""
"=""4d6.(5D).5d""","=""6D""","=""5/2""","=""""","=""6.145414""","=""""","=""""","=""0.07304""","=""""","=""  34         :    23                       6S   ""","=""L14280"""
"=""4d6.(5D).5d""","=""6P""","=""5/2""","=""""","=""6.022173""","=""""","=""""","=""-0.12324""","=""""","=""  42         :    31                       6D   ""","=""L14280"""
"=""4d6.(5D).5d""","=""6P""","=""3/2""","=""""","=""6.128933""","=""""","=""""","=""0.10676""","=""""","=""  34         :    33                       4D   ""","=""L14280"""
"=""4d6.(5D).5d""","=""6G""","=""13/2""","=""""","=""6.033824""","=""""","=""""","=""-0.09511""","=""""","=""  99                                            ""","=""L14280"""
"=""4d6.(5D).5d""","=""6G""","=""11/2""","=""""","=""6.122837""","=""""","=""""","=""0.08901""","=""""","=""  66         :    21                       4G   ""","=""L14280"""
"=""4d6.(5D).5d""","=""6G""","=""7/2""","=""""","=""6.145396""","=""""","=""""","=""0.02256""","=""""","=""  28         :    23                       4G   ""","=""L149,L14280"""
"=""4d6.(5D).5d""","=""6G""","=""9/2""","=""""","=""6.147542""","=""""","=""""","=""0.00215""","=""""","=""  64         :    25                       4F   ""","=""L14280"""
"=""4d6.(5D).5d""","=""6G""","=""5/2""","=""""","=""6.191597""","=""""","=""""","=""0.04406""","=""""","=""  59         :    17                       4G   ""","=""L149,L14280"""
