Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5s.8d""","=""3D""","=""2""","=""""","=""5.3400327""","=""""","=""0.0000011""","=""0.006102""","=""L15350"""
"=""5s.8d""","=""3D""","=""3""","=""""","=""5.3405856""","=""""","=""0.0000012""","=""0.000553""","=""L15350"""
"=""5s.9p""","=""1P*""","=""1""","=""""","=""5.371992""","=""""","=""0.000009""","=""0.031406""","=""L15350"""
"=""5s.10s""","=""3S""","=""1""","=""""","=""5.384316""","=""""","=""0.000024""","=""0.01232""","=""L15350"""
"=""5s.10s""","=""1S""","=""0""","=""""","=""5.39482100""","=""""","=""0.00000012""","=""0.01051""","=""L5644"""
"=""5s.7f""","=""3F*""","=""2""","=""""","=""5.408674""","=""""","=""0.000003""","=""0.013853""","=""L15350"""
"=""5s.7f""","=""3F*""","=""3""","=""""","=""5.408712""","=""""","=""0.000003""","=""0.000038""","=""L15350"""
"=""5s.7f""","=""3F*""","=""4""","=""""","=""5.4087461""","=""""","=""0.0000011""","=""0.000034""","=""L15350"""
"=""5s.7f""","=""1F*""","=""3""","=""""","=""5.412681""","=""""","=""0.000003""","=""0.003935""","=""L15350"""
"=""5s.9d""","=""1D""","=""2""","=""""","=""5.425022""","=""""","=""0.000003""","=""0.012341""","=""L15350"""
"=""5s.10p""","=""3P*""","=""0""","=""""","=""5.425381""","=""""","=""0.000009""","=""0.000359""","=""L4542"""
"=""5s.10p""","=""3P*""","=""1""","=""""","=""5.425731""","=""""","=""0.000009""","=""0.00035""","=""L4542"""
"=""5s.10p""","=""3P*""","=""2""","=""""","=""5.426488""","=""""","=""0.000009""","=""0.00076""","=""L4542"""
"=""5s.9d""","=""3D""","=""2""","=""""","=""5.431114""","=""""","=""0.000003""","=""0.004626""","=""L15350"""
"=""5s.10p""","=""1P*""","=""1""","=""""","=""5.447643""","=""""","=""0.000003""","=""0.016529""","=""L15350"""
"=""5s.11s""","=""3S""","=""1""","=""""","=""5.460679""","=""""","=""0.000025""","=""0.01304""","=""L15350"""
"=""5s.11s""","=""1S""","=""0""","=""""","=""5.46734637""","=""""","=""0.00000012""","=""0.00667""","=""L5644"""
"=""5s.8f""","=""3F*""","=""2""","=""""","=""5.476481""","=""""","=""0.000004""","=""0.009135""","=""L15350"""
