Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3d5.4s2""","=""a 6S""","=""5/2""","=""""","=""0.000000""","=""""","=""0""","=""""","=""2.00152""","="" 100                                                  ""","=""L7185"""
"=""3d6.(5D).4s""","=""a 6D""","=""9/2""","=""""","=""2.114215""","=""""","=""""","=""2.114215""","=""1.559""","="" 100                                                  ""","="""""
"=""3d6.(5D).4s""","=""a 6D""","=""7/2""","=""""","=""2.142695""","=""""","=""""","=""0.02848""","=""1.584""","="" 100                                                  ""","="""""
"=""3d6.(5D).4s""","=""a 6D""","=""5/2""","=""""","=""2.163713""","=""""","=""""","=""0.02102""","=""1.657""","="" 100                                                  ""","="""""
"=""3d6.(5D).4s""","=""a 6D""","=""3/2""","=""""","=""2.178214""","=""""","=""""","=""0.01450""","=""1.866""","="" 100                                                  ""","="""""
"=""3d6.(5D).4s""","=""a 6D""","=""1/2""","=""""","=""2.186728""","=""""","=""""","=""0.00851""","=""3.327""","="" 100                                                  ""","="""""
"=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""","=""5/2""","=""""","=""2.281614""","=""""","=""""","=""0.09489""","=""2.284""","="" 100                                                  ""","="""""
"=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""","=""7/2""","=""""","=""2.297631""","=""""","=""""","=""0.01602""","=""1.938""","="" 100                                                  ""","="""""
"=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""","=""9/2""","=""""","=""2.319170""","=""""","=""""","=""0.02154""","=""1.779""","="" 100                                                  ""","="""""
"=""3d6.(5D).4s""","=""a 4D""","=""7/2""","=""""","=""2.888419""","=""""","=""""","=""0.56925""","=""1.427""","=""  98             :     2  3d5.4s2                4D   ""","="""""
"=""3d6.(5D).4s""","=""a 4D""","=""5/2""","=""""","=""2.919729""","=""""","=""""","=""0.03131""","=""1.368""","=""  98             :     2  3d5.4s2                4D   ""","="""""
"=""3d6.(5D).4s""","=""a 4D""","=""3/2""","=""""","=""2.940846""","=""""","=""""","=""0.02112""","=""1.198""","=""  98             :     2  3d5.4s2                4D   ""","="""""
"=""3d6.(5D).4s""","=""a 4D""","=""1/2""","=""""","=""2.953164""","=""""","=""""","=""0.01232""","=""0.000""","=""  98             :     2  3d5.4s2                4D   ""","="""""
"=""3d5.(6S).4s.4p.(3P*)""","=""z 6P*""","=""3/2""","=""""","=""3.072244""","=""""","=""""","=""0.11908""","=""2.364""","=""  97                                                  ""","="""""
"=""3d5.(6S).4s.4p.(3P*)""","=""z 6P*""","=""5/2""","=""""","=""3.073327""","=""""","=""""","=""0.00108""","=""1.875""","=""  98                                                  ""","="""""
"=""3d5.(6S).4s.4p.(3P*)""","=""z 6P*""","=""7/2""","=""""","=""3.075087""","=""""","=""""","=""0.00176""","=""1.714""","=""  98                                                  ""","="""""
"=""3d5.4s2""","=""a 4G""","=""11/2""","=""""","=""3.132553""","=""""","=""""","=""0.05747""","=""1.270""","="" 100                                                  ""","="""""
"=""3d5.4s2""","=""a 4G""","=""5/2""","=""""","=""3.134449""","=""""","=""""","=""0.00190""","=""""","="" 100                                                  ""","="""""
"=""3d5.4s2""","=""a 4G""","=""9/2""","=""""","=""3.134994""","=""""","=""""","=""0.00054""","=""1.173""","="" 100                                                  ""","="""""
"=""3d5.4s2""","=""a 4G""","=""7/2""","=""""","=""3.135280""","=""""","=""""","=""0.00029""","=""""","="" 100                                                  ""","="""""
"=""3d5.4s2""","=""a 4P""","=""5/2""","=""""","=""3.372561""","=""""","=""""","=""0.23728""","=""1.597""","=""  96             :     2  3d6.(3P2).4s           4P   ""","="""""
