Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""4d4.(c 3F).5p""","=""u 4G*""","=""5/2""","=""""","=""4.610759""","=""""","=""""","=""-0.07976""","=""0.840""","=""L3465"""
"=""4d4.(c 3F).5p""","=""u 4G*""","=""7/2""","=""""","=""4.630004""","=""""","=""""","=""0.01924""","=""1.058""","=""L3465"""
"=""4d4.(c 3F).5p""","=""u 4G*""","=""9/2""","=""""","=""4.652325""","=""""","=""""","=""0.02232""","=""1.190""","=""L3465"""
"=""4d4.(c 3F).5p""","=""u 4G*""","=""11/2""","=""""","=""4.681718""","=""""","=""""","=""0.02939""","=""1.25""","=""L3465"""
"=""4d4.(5D).6s""","=""e 6D""","=""1/2""","=""""","=""4.638270""","=""""","=""""","=""-0.04345""","=""""","=""L3465"""
"=""4d4.(5D).6s""","=""e 6D""","=""3/2""","=""""","=""4.659167""","=""""","=""""","=""0.02090""","=""""","=""L3465"""
"=""4d4.(5D).6s""","=""e 6D""","=""5/2""","=""""","=""4.691855""","=""""","=""""","=""0.03269""","=""""","=""L3465"""
"=""4d4.(5D).6s""","=""e 6D""","=""7/2""","=""""","=""4.733425""","=""""","=""""","=""0.04157""","=""""","=""L3465"""
"=""4d4.(5D).6s""","=""e 6D""","=""9/2""","=""""","=""4.781804""","=""""","=""""","=""0.04838""","=""""","=""L3465"""
"=""4d4.(3D).5p""","=""t 4D*""","=""1/2""","=""""","=""4.653940""","=""""","=""""","=""-0.12786""","=""0.10""","=""L3465"""
"=""4d4.(3D).5p""","=""t 4D*""","=""3/2""","=""""","=""4.705819""","=""""","=""""","=""0.05188""","=""1.051""","=""L3465"""
"=""4d4.(3D).5p""","=""t 4D*""","=""5/2""","=""""","=""4.760186""","=""""","=""""","=""0.05437""","=""1.371""","=""L3465"""
"=""4d4.(3D).5p""","=""t 4D*""","=""7/2""","=""""","=""4.817299""","=""""","=""""","=""0.05711""","=""1.305""","=""L3465"""
"=""4d4.(3G).5p""","=""x 4H*""","=""7/2""","=""""","=""4.664847""","=""""","=""""","=""-0.15245""","=""0.706""","=""L3465"""
"=""4d4.(3G).5p""","=""x 4H*""","=""9/2""","=""""","=""4.694793""","=""""","=""""","=""0.02995""","=""0.992""","=""L3465"""
"=""4d4.(3G).5p""","=""x 4H*""","=""11/2""","=""""","=""4.729224""","=""""","=""""","=""0.03443""","=""1.089""","=""L3465"""
"=""4d4.(3G).5p""","=""x 4H*""","=""13/2""","=""""","=""4.775109""","=""""","=""""","=""0.04588""","=""1.21""","=""L3465"""
"=""4d4.(b 3F).5p""","=""r 2F*""","=""5/2""","=""""","=""4.688418""","=""""","=""""","=""-0.08669""","=""0.876""","=""L3465"""
"=""4d4.(b 3F).5p""","=""r 2F*""","=""7/2""","=""""","=""4.740145""","=""""","=""""","=""0.05173""","=""1.111""","=""L3465"""
"=""4d3.5s.(b 3D).5p""","=""t 2D*""","=""3/2""","=""""","=""4.694714""","=""""","=""""","=""-0.04543""","=""0.90""","=""L3465"""
"=""4d3.5s.(b 3D).5p""","=""t 2D*""","=""5/2""","=""""","=""4.733756""","=""""","=""""","=""0.03904""","=""1.077""","=""L3465"""
"=""4d3.5s.(5F).6s""","=""e 6F""","=""1/2""","=""""","=""4.695443""","=""""","=""""","=""-0.03831""","=""""","=""L3465"""
"=""4d3.5s.(5F).6s""","=""e 6F""","=""3/2""","=""""","=""4.714054""","=""""","=""""","=""0.01861""","=""""","=""L3465"""
"=""4d3.5s.(5F).6s""","=""e 6F""","=""5/2""","=""""","=""4.745692""","=""""","=""""","=""0.03164""","=""""","=""L3465"""
"=""4d3.5s.(5F).6s""","=""e 6F""","=""7/2""","=""""","=""4.790560""","=""""","=""""","=""0.04487""","=""""","=""L3465"""
"=""4d3.5s.(5F).6s""","=""e 6F""","=""9/2""","=""""","=""4.847873""","=""""","=""""","=""0.05731""","=""""","=""L3465"""
"=""4d4.(3D).5p""","=""x 2P*""","=""1/2""","=""""","=""4.734084""","=""""","=""""","=""-0.11379""","=""0.564""","=""L3465"""
"=""4d4.(3D).5p""","=""x 2P*""","=""3/2""","=""""","=""4.766793""","=""""","=""""","=""0.03271""","=""1.29""","=""L3465"""
"=""4d4.(3H).5p""","=""y 2I*""","=""11/2""","=""""","=""4.742554""","=""""","=""""","=""-0.02424""","=""0.97""","=""L3465"""
"=""4d4.(3H).5p""","=""y 2I*""","=""13/2""","=""""","=""4.783687""","=""""","=""""","=""0.04113""","=""1.09""","=""L3465"""
"=""4d3.5s.(1G).5p""","=""w 2H*""","=""9/2""","=""""","=""4.767040""","=""""","=""""","=""-0.01665""","=""0.936""","=""L3465"""
"=""4d3.5s.(1G).5p""","=""w 2H*""","=""11/2""","=""""","=""4.837964""","=""""","=""""","=""0.07092""","=""1.084""","=""L3465"""
"=""4d4.(3D).5p""","=""w 4P*""","=""3/2""","=""""","=""4.799386""","=""""","=""""","=""-0.03858""","=""1.660""","=""L3465"""
"=""4d4.(3D).5p""","=""w 4P*""","=""1/2""","=""""","=""4.801928""","=""""","=""""","=""0.00254""","=""2.55""","=""L3465"""
"=""4d4.(3D).5p""","=""w 4P*""","=""5/2""","=""""","=""4.806042""","=""""","=""""","=""0.00411""","=""1.588""","=""L3465"""
"=""4d3.5s.(3G).5p""","=""s 4F*""","=""3/2""","=""""","=""4.823357""","=""""","=""""","=""0.01731""","=""0.448""","=""L3465"""
"=""4d3.5s.(3G).5p""","=""s 4F*""","=""5/2""","=""""","=""4.866169""","=""""","=""""","=""0.04281""","=""0.973""","=""L3465"""
"=""4d3.5s.(3G).5p""","=""s 4F*""","=""7/2""","=""""","=""4.912270""","=""""","=""""","=""0.04610""","=""1.094""","=""L3465"""
"=""4d3.5s.(3G).5p""","=""s 4F*""","=""9/2""","=""""","=""4.960424""","=""""","=""""","=""0.04815""","=""1.108""","=""L3465"""
"=""4d3.5s.(3H).5p""","=""u 2G*""","=""7/2""","=""""","=""4.833177""","=""""","=""""","=""-0.12725""","=""1.010""","=""L3465"""
"=""4d3.5s.(3H).5p""","=""u 2G*""","=""9/2""","=""""","=""4.882593""","=""""","=""""","=""0.04942""","=""1.10""","=""L3465"""
"=""4d3.5s.(d 3F).5p""","=""t 2G*""","=""7/2""","=""""","=""4.888305""","=""""","=""""","=""0.00571""","=""0.91""","=""L3465"""
"=""4d3.5s.(d 3F).5p""","=""t 2G*""","=""9/2""","=""""","=""4.914465""","=""""","=""""","=""0.02616""","=""1.04""","=""L3465"""
"=""4d3.5s.(3G).5p""","=""t 4G*""","=""5/2""","=""""","=""4.901152""","=""""","=""""","=""-0.01331""","=""0.61""","=""L3465"""
"=""4d3.5s.(3G).5p""","=""t 4G*""","=""7/2""","=""""","=""4.945192""","=""""","=""""","=""0.04404""","=""1.085""","=""L3465"""
"=""4d3.5s.(3G).5p""","=""t 4G*""","=""9/2""","=""""","=""5.011681""","=""""","=""""","=""0.06649""","=""1.228""","=""L3465"""
"=""4d3.5s.(3G).5p""","=""t 4G*""","=""11/2""","=""""","=""5.019123""","=""""","=""""","=""0.00744""","=""1.18""","=""L3465"""
"=""4d3.5s.(5F).6s""","=""e 6F""","=""11/2""","=""""","=""4.915809""","=""""","=""0.000006""","=""-0.103314""","=""""","=""L9102"""
"=""4d4.(1I).5p""","=""v 2H*""","=""9/2""","=""""","=""4.940214""","=""""","=""""","=""0.024405""","=""""","=""L3465"""
"=""4d4.(1I).5p""","=""v 2H*""","=""11/2""","=""""","=""4.959740""","=""""","=""""","=""0.01953""","=""1.152""","=""L3465"""
"=""4d3.5s.(b 3D).5p""","=""r 4F*""","=""3/2""","=""""","=""4.957037""","=""""","=""""","=""-0.00270""","=""0.45""","=""L3465"""
"=""4d3.5s.(b 3D).5p""","=""r 4F*""","=""5/2""","=""""","=""4.985370""","=""""","=""""","=""0.02833""","=""0.886""","=""L3465"""
"=""4d3.5s.(b 3D).5p""","=""r 4F*""","=""7/2""","=""""","=""5.004250""","=""""","=""""","=""0.01888""","=""1.129""","=""L3465"""
"=""4d3.5s.(b 3D).5p""","=""r 4F*""","=""9/2""","=""""","=""5.065237""","=""""","=""""","=""0.06099""","=""1.250""","=""L3465"""
"=""""","=""400*""","=""5/2""","=""""","=""4.960588""","=""""","=""""","=""-0.10465""","=""""","=""L3465"""
"=""4d3.5s.(3H).5p""","=""s 4G*""","=""5/2""","=""""","=""4.969200""","=""""","=""""","=""0.00861""","=""0.929""","=""L3465"""
"=""4d3.5s.(3H).5p""","=""s 4G*""","=""7/2""","=""""","=""5.028214""","=""""","=""""","=""0.05901""","=""1.089""","=""L3465"""
"=""4d3.5s.(3H).5p""","=""s 4G*""","=""9/2""","=""""","=""5.073576""","=""""","=""""","=""0.04536""","=""1.243""","=""L3465"""
"=""4d3.5s.(3H).5p""","=""s 4G*""","=""11/2""","=""""","=""5.129371""","=""""","=""""","=""0.05579""","=""1.25""","=""L3465"""
"=""4d3.5s.(1F).5p""","=""q 2F*""","=""7/2""","=""""","=""5.017605""","=""""","=""""","=""-0.11177""","=""1.17""","=""L3465"""
"=""4d3.5s.(1F).5p""","=""q 2F*""","=""5/2""","=""""","=""5.050519""","=""""","=""""","=""0.03291""","=""0.91""","=""L3465"""
"=""4d4.(c 3F).5p""","=""s 4D*""","=""1/2""","=""""","=""""","=""""","=""""","=""""","=""""","=""L3465"""
"=""4d4.(c 3F).5p""","=""s 4D*""","=""3/2""","=""""","=""""","=""""","=""""","=""""","=""""","=""L3465"""
"=""4d4.(c 3F).5p""","=""s 4D*""","=""5/2""","=""""","=""5.018124""","=""""","=""""","=""""","=""1.29""","=""L3465"""
"=""4d4.(c 3F).5p""","=""s 4D*""","=""7/2""","=""""","=""5.077570""","=""""","=""""","=""0.05945""","=""1.367""","=""L3465"""
"=""""","=""407*""","=""11/2""","=""""","=""5.051896""","=""""","=""""","=""-0.02567""","=""0.97""","=""L12172"""
"=""4d3.5s.(b 1D).5p""","=""w 2P*""","=""1/2""","=""""","=""""","=""""","=""""","=""""","=""""","=""L3465"""
"=""4d3.5s.(b 1D).5p""","=""w 2P*""","=""3/2""","=""""","=""5.093549""","=""""","=""""","=""""","=""1.38""","=""L3465"""
"=""""","=""411*""","=""7/2""","=""""","=""5.100704""","=""""","=""""","=""0.00716""","=""0.88""","=""L3465"""
"=""""","=""414*""","=""3/2""","=""""","=""5.140505""","=""""","=""""","=""0.03980""","=""1.42""","=""L3465"""
"=""""","=""q 4F*""","=""3/2""","=""""","=""5.152146""","=""""","=""""","=""0.01164""","=""0.556""","=""L3465"""
"=""""","=""q 4F*""","=""5/2""","=""""","=""5.175887""","=""""","=""""","=""0.02374""","=""1.25""","=""L3465"""
"=""""","=""q 4F*""","=""9/2""","=""""","=""5.191703""","=""""","=""""","=""0.01582""","=""""","=""L3465"""
"=""""","=""q 4F*""","=""7/2""","=""""","=""5.198765""","=""""","=""""","=""0.00706""","=""1.186""","=""L3465"""
"=""4d4.(3G).5p""","=""s 2G*""","=""7/2""","=""""","=""5.154223""","=""""","=""""","=""-0.04454""","=""""","=""L3465"""
"=""4d4.(3G).5p""","=""s 2G*""","=""9/2""","=""""","=""5.194401""","=""""","=""""","=""0.04018""","=""""","=""L3465"""
"=""""","=""416*""","=""5/2""","=""""","=""5.159652""","=""""","=""""","=""-0.03475""","=""""","=""L3465"""
"=""4d3.5s.(b 3P).5p""","=""r 4D*""","=""1/2""","=""""","=""5.167266""","=""""","=""""","=""0.00761""","=""""","=""L3465"""
"=""4d3.5s.(b 3P).5p""","=""r 4D*""","=""3/2""","=""""","=""5.249436""","=""""","=""""","=""0.08217""","=""""","=""L3465"""
"=""4d3.5s.(b 3P).5p""","=""r 4D*""","=""7/2""","=""""","=""5.275721""","=""""","=""""","=""0.02628""","=""1.45""","=""L3465"""
"=""4d3.5s.(b 3P).5p""","=""r 4D*""","=""5/2""","=""""","=""5.296503""","=""""","=""""","=""0.02078""","=""1.39""","=""L3465"""
"=""4d4.(1F).5p""","=""p 2F*""","=""5/2""","=""""","=""5.186149""","=""""","=""""","=""-0.11035""","=""0.86""","=""L3465"""
"=""4d4.(1F).5p""","=""p 2F*""","=""7/2""","=""""","=""5.205768""","=""""","=""""","=""0.01962""","=""1.135""","=""L3465"""
"=""4d4.(b 3F).5p""","=""r 2G*""","=""7/2""","=""""","=""""","=""""","=""""","=""""","=""""","=""L3465"""
"=""4d4.(b 3F).5p""","=""r 2G*""","=""9/2""","=""""","=""5.231352""","=""""","=""""","=""""","=""1.15""","=""L3465"""
"=""4d4.(c 3F).5p""","=""s 2D*""","=""3/2""","=""""","=""""","=""""","=""""","=""""","=""""","=""L3465"""
"=""4d4.(c 3F).5p""","=""s 2D*""","=""5/2""","=""""","=""5.246627""","=""""","=""""","=""""","=""1.21""","=""L3465"""
"=""4d3.5s.(5P).5p""","=""q 4D*""","=""1/2""","=""""","=""5.247546""","=""""","=""""","=""0.00092""","=""""","=""L3465"""
"=""4d3.5s.(5P).5p""","=""q 4D*""","=""3/2""","=""""","=""5.266007""","=""""","=""""","=""0.01846""","=""""","=""L3465"""
"=""4d3.5s.(5P).5p""","=""q 4D*""","=""5/2""","=""""","=""5.287046""","=""""","=""""","=""0.02104""","=""""","=""L3465"""
"=""4d3.5s.(5P).5p""","=""q 4D*""","=""7/2""","=""""","=""5.372565""","=""""","=""""","=""0.08552""","=""""","=""L3465"""
"=""4d3.5s.(b 3D).5p""","=""p 4D*""","=""1/2""","=""""","=""5.306731""","=""""","=""""","=""-0.06583""","=""""","=""L3465"""
"=""4d3.5s.(b 3D).5p""","=""p 4D*""","=""3/2""","=""""","=""5.318931""","=""""","=""""","=""0.01220""","=""""","=""L3465"""
"=""4d3.5s.(b 3D).5p""","=""p 4D*""","=""5/2""","=""""","=""5.354506""","=""""","=""""","=""0.03557""","=""""","=""L3465"""
"=""4d3.5s.(b 3D).5p""","=""p 4D*""","=""7/2""","=""""","=""5.382705""","=""""","=""""","=""0.02820""","=""""","=""L3465"""
"=""4d3.5s.(b 3D).5p""","=""o 2F*""","=""7/2""","=""""","=""""","=""""","=""""","=""""","=""""","=""L3465"""
"=""4d3.5s.(b 3D).5p""","=""o 2F*""","=""5/2""","=""""","=""5.317538""","=""""","=""""","=""""","=""""","=""L3465"""
"=""4d3.5s.(d 3F).5p""","=""p 4F*""","=""3/2""","=""""","=""5.318208""","=""""","=""""","=""0.00067""","=""""","=""L3465"""
"=""4d3.5s.(d 3F).5p""","=""p 4F*""","=""5/2""","=""""","=""5.334123""","=""""","=""""","=""0.01591""","=""""","=""L3465"""
"=""4d3.5s.(d 3F).5p""","=""p 4F*""","=""7/2""","=""""","=""5.352770""","=""""","=""""","=""0.01865""","=""1.22""","=""L3465"""
"=""4d3.5s.(d 3F).5p""","=""p 4F*""","=""9/2""","=""""","=""5.380393""","=""""","=""""","=""0.02762""","=""1.28""","=""L3465"""
"=""4d3.5s.(d 3F).5p""","=""n 2F*""","=""5/2""","=""""","=""5.373832""","=""""","=""""","=""-0.00656""","=""""","=""L3465"""
"=""4d3.5s.(d 3F).5p""","=""n 2F*""","=""7/2""","=""""","=""5.399905""","=""""","=""""","=""0.02607""","=""""","=""L3465"""
"=""""","=""q 2G*""","=""9/2""","=""""","=""""","=""""","=""""","=""""","=""""","=""L3465"""
"=""""","=""q 2G*""","=""7/2""","=""""","=""5.440454""","=""""","=""""","=""""","=""""","=""L3465"""
"=""4d3.5s.(b 3D).5p""","=""v 2P*""","=""3/2""","=""""","=""5.463176""","=""""","=""""","=""0.02272""","=""1.27""","=""L3465"""
"=""4d3.5s.(b 3D).5p""","=""v 2P*""","=""1/2""","=""""","=""5.703805""","=""""","=""""","=""0.24063""","=""""","=""L3465"""
"=""""","=""o 4D*""","=""1/2""","=""""","=""""","=""""","=""""","=""""","=""""","=""L3465"""
"=""""","=""o 4D*""","=""5/2""","=""""","=""5.567577""","=""""","=""""","=""""","=""""","=""L3465"""
"=""""","=""o 4D*""","=""3/2""","=""""","=""5.571736""","=""""","=""""","=""0.00416""","=""""","=""L3465"""
"=""""","=""o 4D*""","=""7/2""","=""""","=""5.600478""","=""""","=""""","=""0.02874""","=""""","=""L3465"""
"=""4d3.5s.(3G).5p""","=""u 2H*""","=""9/2""","=""""","=""5.592943""","=""""","=""""","=""-0.00753""","=""""","=""L3465"""
"=""4d3.5s.(3G).5p""","=""u 2H*""","=""11/2""","=""""","=""5.611405""","=""""","=""""","=""0.01846""","=""1.09""","=""L3465"""
"=""4d4.(c 3F).5p""","=""m 2F*""","=""7/2""","=""""","=""""","=""""","=""""","=""""","=""""","=""L3465"""
"=""4d4.(c 3F).5p""","=""m 2F*""","=""5/2""","=""""","=""5.616149""","=""""","=""""","=""""","=""0.94""","=""L3465"""
"=""4d4.(c 3F).5p""","=""p 2G*""","=""7/2""","=""""","=""5.668442""","=""""","=""""","=""0.05229""","=""0.84""","=""L3465"""
"=""4d4.(c 3F).5p""","=""p 2G*""","=""9/2""","=""""","=""5.701111""","=""""","=""""","=""0.03267""","=""""","=""L3465"""
"=""4d3.5s.(a 3F).6p""","=""n 4D*""","=""1/2""","=""""","=""5.700650""","=""""","=""""","=""-0.00046""","=""""","=""L3465"""
"=""4d3.5s.(a 3F).6p""","=""n 4D*""","=""3/2""","=""""","=""5.748501""","=""""","=""""","=""0.04785""","=""""","=""L3465"""
"=""4d3.5s.(a 3F).6p""","=""n 4D*""","=""5/2""","=""""","=""5.804020""","=""""","=""""","=""0.05552""","=""""","=""L3465"""
"=""4d3.5s.(a 3F).6p""","=""n 4D*""","=""7/2""","=""""","=""5.861432""","=""""","=""""","=""0.05741""","=""""","=""L3465"""
"=""4d3.5s.(a 3F).6p""","=""r 4G*""","=""5/2""","=""""","=""5.704696""","=""""","=""""","=""-0.15674""","=""""","=""L3465"""
"=""4d3.5s.(a 3F).6p""","=""r 4G*""","=""7/2""","=""""","=""5.761634""","=""""","=""""","=""0.05694""","=""""","=""L3465"""
"=""4d3.5s.(a 3F).6p""","=""r 4G*""","=""9/2""","=""""","=""5.793062""","=""""","=""""","=""0.03143""","=""""","=""L3465"""
"=""4d3.5s.(a 3F).6p""","=""r 4G*""","=""11/2""","=""""","=""5.837279""","=""""","=""""","=""0.04422""","=""""","=""L3465"""
"=""4d3.5s.(a 3F).6p""","=""o 4F*""","=""3/2""","=""""","=""5.724355""","=""""","=""""","=""-0.11292""","=""""","=""L3465"""
"=""4d3.5s.(a 3F).6p""","=""o 4F*""","=""5/2""","=""""","=""5.770666""","=""""","=""""","=""0.04631""","=""""","=""L3465"""
"=""4d3.5s.(a 3F).6p""","=""o 4F*""","=""7/2""","=""""","=""5.830082""","=""""","=""""","=""0.05942""","=""""","=""L3465"""
"=""4d3.5s.(a 3F).6p""","=""o 4F*""","=""9/2""","=""""","=""5.911640""","=""""","=""""","=""0.08156""","=""""","=""L3465"""
"=""""","=""n 4F*""","=""3/2""","=""""","=""""","=""""","=""""","=""""","=""""","=""L3465"""
"=""""","=""n 4F*""","=""5/2""","=""""","=""5.766480""","=""""","=""""","=""""","=""""","=""L3465"""
"=""""","=""n 4F*""","=""7/2""","=""""","=""5.818834""","=""""","=""""","=""0.05235""","=""""","=""L3465"""
"=""""","=""n 4F*""","=""9/2""","=""""","=""5.845366""","=""""","=""""","=""0.02653""","=""""","=""L3465"""
"=""""","=""469*""","=""5/2""","=""""","=""5.817274""","=""""","=""""","=""-0.02809""","=""""","=""L3465"""
"=""4d3.5s.(3H).5p""","=""t 2H*""","=""9/2""","=""""","=""5.821604""","=""""","=""""","=""0.00433""","=""""","=""L3465"""
"=""4d3.5s.(3H).5p""","=""t 2H*""","=""11/2""","=""""","=""5.846502""","=""""","=""""","=""0.02490""","=""1.00""","=""L3465"""
"=""""","=""o 2G*""","=""7/2""","=""""","=""5.892782""","=""""","=""""","=""0.04628""","=""0.92""","=""L3465"""
"=""""","=""o 2G*""","=""9/2""","=""""","=""5.981300""","=""""","=""""","=""0.08852""","=""1.10""","=""L3465"""
"=""""","=""475*""","=""3/2""","=""""","=""5.893920""","=""""","=""""","=""-0.08738""","=""""","=""L3465"""
"=""""","=""n 2G*""","=""7/2""","=""""","=""""","=""""","=""""","=""""","=""""","=""L3465"""
"=""""","=""n 2G*""","=""9/2""","=""""","=""6.420931""","=""""","=""""","=""""","=""""","=""L3465"""
"=""Nb II (4d4 5D<0>)""","=""Limit""","=""---""","=""""","=""6.75885""","=""""","=""0.00004""","=""""","=""""","=""L6829"""
