Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""5p5.(2P*<3/2>).9f""","=""2[9/2]""","=""4""","=""""","=""11.960225""","=""""","=""""","=""0.00001""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).9f""","=""2[5/2]""","=""3""","=""""","=""11.960722""","=""""","=""""","=""0.00050""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).9f""","=""2[5/2]""","=""2""","=""""","=""11.960804""","=""""","=""""","=""0.00008""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).13s""","=""2[3/2]*""","=""2""","=""""","=""11.961020""","=""""","=""""","=""0.00022""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).13s""","=""2[3/2]*""","=""1""","=""""","=""11.962072""","=""""","=""""","=""0.00105""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).9f""","=""2[7/2]""","=""3""","=""""","=""11.961146""","=""""","=""""","=""-0.00093""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).9f""","=""2[7/2]""","=""4""","=""""","=""11.961146""","=""""","=""""","=""0.00000""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).13p""","=""2[5/2]""","=""2""","=""""","=""11.97707""","=""""","=""""","=""0.01592""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).13p""","=""2[5/2]""","=""3""","=""""","=""11.977713""","=""""","=""""","=""0.00064""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).12d""","=""2[1/2]*""","=""0""","=""""","=""11.97794""","=""""","=""""","=""0.00023""","=""""","=""L11704"""
"=""5p5.(2P*<3/2>).12d""","=""2[1/2]*""","=""1""","=""""","=""11.9788939""","=""""","=""""","=""0.00095""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).13p""","=""2[3/2]""","=""2""","=""""","=""11.978969""","=""""","=""""","=""0.000075""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).12d""","=""2[7/2]*""","=""4""","=""""","=""11.9796892""","=""""","=""""","=""0.000720""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).12d""","=""2[7/2]*""","=""3""","=""""","=""11.9807927""","=""""","=""""","=""0.001104""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).12d""","=""2[3/2]*""","=""2""","=""""","=""11.9802232""","=""""","=""""","=""-0.000570""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).12d""","=""2[3/2]*""","=""1""","=""""","=""11.988576""","=""""","=""""","=""0.008353""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).13p""","=""2[1/2]""","=""0""","=""""","=""11.981100""","=""""","=""""","=""-0.00748""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).12d""","=""2[5/2]*""","=""2""","=""""","=""11.9819949""","=""""","=""""","=""0.000895""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).12d""","=""2[5/2]*""","=""3""","=""""","=""11.9829591""","=""""","=""""","=""0.000964""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).10f""","=""2[3/2]""","=""1""","=""""","=""11.99231""","=""""","=""""","=""0.00935""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).10f""","=""2[3/2]""","=""2""","=""""","=""11.99241""","=""""","=""""","=""0.0001""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).10f""","=""2[9/2]""","=""5""","=""""","=""11.992554""","=""""","=""""","=""0.00014""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).10f""","=""2[9/2]""","=""4""","=""""","=""11.992565""","=""""","=""""","=""0.00001""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).10f""","=""2[5/2]""","=""3""","=""""","=""11.992928""","=""""","=""""","=""0.00036""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).10f""","=""2[5/2]""","=""2""","=""""","=""11.99300""","=""""","=""""","=""0.00007""","=""""","=""L11704"""
"=""5p5.(2P*<3/2>).14s""","=""2[3/2]*""","=""2""","=""""","=""11.9931879""","=""""","=""""","=""0.00019""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).14s""","=""2[3/2]*""","=""1""","=""""","=""11.9939474""","=""""","=""""","=""0.000759""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).10f""","=""2[7/2]""","=""3""","=""""","=""11.99324""","=""""","=""""","=""-0.00071""","=""""","=""L11704"""
"=""5p5.(2P*<3/2>).14p""","=""2[5/2]""","=""2""","=""""","=""12.00502""","=""""","=""""","=""0.0118""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).14p""","=""2[5/2]""","=""3""","=""""","=""12.005407""","=""""","=""""","=""0.00039""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).13d""","=""2[1/2]*""","=""0""","=""""","=""12.00554""","=""""","=""""","=""0.00013""","=""""","=""L11704"""
"=""5p5.(2P*<3/2>).13d""","=""2[1/2]*""","=""1""","=""""","=""12.0062235""","=""""","=""""","=""0.00068""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).14p""","=""2[3/2]""","=""2""","=""""","=""12.006275""","=""""","=""""","=""0.000051""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).13d""","=""2[7/2]*""","=""4""","=""""","=""12.0068883""","=""""","=""""","=""0.000613""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).13d""","=""2[7/2]*""","=""3""","=""""","=""12.0076829""","=""""","=""""","=""0.000795""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).13d""","=""2[3/2]*""","=""2""","=""""","=""12.0072342""","=""""","=""""","=""-0.000449""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).13d""","=""2[3/2]*""","=""1""","=""""","=""12.01339""","=""""","=""""","=""0.00616""","=""""","=""L6449"""
"=""5p5.(2P*<3/2>).14p""","=""2[1/2]""","=""0""","=""""","=""12.00799""","=""""","=""""","=""-0.0054""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).13d""","=""2[5/2]*""","=""2""","=""""","=""12.0085719""","=""""","=""""","=""0.00058""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).13d""","=""2[5/2]*""","=""3""","=""""","=""12.0093004""","=""""","=""""","=""0.000729""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).11f""","=""2[3/2]""","=""1""","=""""","=""12.01625""","=""""","=""""","=""0.00695""","=""""","=""L5272"""
"=""5p5.(2P*<3/2>).11f""","=""2[3/2]""","=""2""","=""""","=""12.01637""","=""""","=""""","=""0.0001""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).11f""","=""2[9/2]""","=""4""","=""""","=""12.016451""","=""""","=""""","=""0.00008""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).11f""","=""2[9/2]""","=""5""","=""""","=""12.016451""","=""""","=""""","=""0.00000""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).11f""","=""2[5/2]""","=""3""","=""""","=""12.016736""","=""""","=""""","=""0.00028""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).11f""","=""2[5/2]""","=""2""","=""""","=""12.01682""","=""""","=""""","=""0.00008""","=""""","=""L11704"""
"=""5p5.(2P*<3/2>).15s""","=""2[3/2]*""","=""2""","=""""","=""12.0169556""","=""""","=""""","=""0.00014""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).15s""","=""2[3/2]*""","=""1""","=""""","=""12.0175234""","=""""","=""""","=""0.000568""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).11f""","=""2[7/2]""","=""3""","=""""","=""12.01699""","=""""","=""""","=""-0.00053""","=""""","=""L11704"""
"=""5p5.(2P*<3/2>).15p""","=""2[1/2]""","=""1""","=""""","=""12.02525""","=""""","=""""","=""0.0083""","=""""","=""L5272"""
"=""5p5.(2P*<3/2>).15p""","=""2[1/2]""","=""0""","=""""","=""12.02818""","=""""","=""""","=""0.0029""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).15p""","=""2[5/2]""","=""2""","=""""","=""12.02591""","=""""","=""""","=""-0.0023""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).15p""","=""2[5/2]""","=""3""","=""""","=""12.02631""","=""""","=""""","=""0.0004""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).14d""","=""2[1/2]*""","=""0""","=""""","=""12.02627""","=""""","=""""","=""-0.0000""","=""""","=""L11704"""
"=""5p5.(2P*<3/2>).14d""","=""2[1/2]*""","=""1""","=""""","=""12.0267711""","=""""","=""""","=""0.00050""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).15p""","=""2[3/2]""","=""2""","=""""","=""12.02696""","=""""","=""""","=""0.00019""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).14d""","=""2[7/2]*""","=""4""","=""""","=""12.0273131""","=""""","=""""","=""0.00035""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).14d""","=""2[7/2]*""","=""3""","=""""","=""12.0279046""","=""""","=""""","=""0.000591""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).14d""","=""2[3/2]*""","=""2""","=""""","=""12.0275472""","=""""","=""""","=""-0.000357""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).14d""","=""2[3/2]*""","=""1""","=""""","=""12.03222""","=""""","=""""","=""0.00467""","=""""","=""L6449"""
"=""5p5.(2P*<3/2>).14d""","=""2[5/2]*""","=""2""","=""""","=""12.0285807""","=""""","=""""","=""-0.00364""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).14d""","=""2[5/2]*""","=""3""","=""""","=""12.0291441""","=""""","=""""","=""0.000563""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).12f""","=""2[3/2]""","=""1""","=""""","=""12.03448""","=""""","=""""","=""0.00534""","=""""","=""L5272"""
"=""5p5.(2P*<3/2>).12f""","=""2[3/2]""","=""2""","=""""","=""12.03456""","=""""","=""""","=""0.0001""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).12f""","=""2[5/2]""","=""2""","=""""","=""12.03491""","=""""","=""""","=""0.0003""","=""""","=""L11704"""
"=""5p5.(2P*<3/2>).16s""","=""2[3/2]*""","=""2""","=""""","=""12.0350204""","=""""","=""""","=""0.00011""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).16s""","=""2[3/2]*""","=""1""","=""""","=""12.0354592""","=""""","=""""","=""0.000439""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).12f""","=""2[7/2]""","=""3""","=""""","=""12.03505""","=""""","=""""","=""-0.00041""","=""""","=""L11704"""
"=""5p5.(2P*<3/2>).16p""","=""2[1/2]""","=""1""","=""""","=""12.04148""","=""""","=""""","=""0.0064""","=""""","=""L5272"""
"=""5p5.(2P*<3/2>).16p""","=""2[1/2]""","=""0""","=""""","=""12.04370""","=""""","=""""","=""0.0022""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).16p""","=""2[5/2]""","=""2""","=""""","=""12.04194""","=""""","=""""","=""-0.0018""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).15d""","=""2[1/2]*""","=""0""","=""""","=""12.0422275""","=""""","=""""","=""0.00029""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).15d""","=""2[1/2]*""","=""1""","=""""","=""12.0425977""","=""""","=""""","=""0.000370""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).16p""","=""2[3/2]""","=""2""","=""""","=""12.04276""","=""""","=""""","=""0.00016""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).15d""","=""2[7/2]*""","=""4""","=""""","=""12.0430395""","=""""","=""""","=""0.00028""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).15d""","=""2[7/2]*""","=""3""","=""""","=""12.0434923""","=""""","=""""","=""0.000453""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).15d""","=""2[3/2]*""","=""2""","=""""","=""12.0432041""","=""""","=""""","=""-0.000288""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).15d""","=""2[3/2]*""","=""1""","=""""","=""12.0468230""","=""""","=""""","=""0.003619""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).15d""","=""2[5/2]*""","=""2""","=""""","=""12.0440181""","=""""","=""""","=""-0.002805""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).15d""","=""2[5/2]*""","=""3""","=""""","=""12.0444624""","=""""","=""""","=""0.000444""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).13f""","=""2[3/2]""","=""1""","=""""","=""12.04864""","=""""","=""""","=""0.00418""","=""""","=""L5272"""
"=""5p5.(2P*<3/2>).13f""","=""2[3/2]""","=""2""","=""""","=""12.04871""","=""""","=""""","=""0.0001""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).13f""","=""2[5/2]""","=""2""","=""""","=""12.04897""","=""""","=""""","=""0.0003""","=""""","=""L11704"""
"=""5p5.(2P*<3/2>).17s""","=""2[3/2]*""","=""2""","=""""","=""12.0490716""","=""""","=""""","=""0.00010""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).17s""","=""2[3/2]*""","=""1""","=""""","=""12.0494192""","=""""","=""""","=""0.000348""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).13f""","=""2[7/2]""","=""3""","=""""","=""12.04908""","=""""","=""""","=""-0.00034""","=""""","=""L11704"""
"=""5p5.(2P*<3/2>).17p""","=""2[1/2]""","=""1""","=""""","=""12.05417""","=""""","=""""","=""0.0051""","=""""","=""L5272"""
"=""5p5.(2P*<3/2>).17p""","=""2[1/2]""","=""0""","=""""","=""12.05595""","=""""","=""""","=""0.0018""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).17p""","=""2[5/2]""","=""2""","=""""","=""12.05455""","=""""","=""""","=""-0.0014""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).16d""","=""2[1/2]*""","=""0""","=""""","=""12.0547578""","=""""","=""""","=""0.00021""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).16d""","=""2[1/2]*""","=""1""","=""""","=""12.05505""","=""""","=""""","=""0.00029""","=""""","=""L6449"""
"=""5p5.(2P*<3/2>).17p""","=""2[3/2]""","=""2""","=""""","=""12.05519""","=""""","=""""","=""0.0001""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).16d""","=""2[7/2]*""","=""4""","=""""","=""12.0554074""","=""""","=""""","=""0.00022""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).16d""","=""2[7/2]*""","=""3""","=""""","=""12.0557617""","=""""","=""""","=""0.000354""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).16d""","=""2[3/2]*""","=""2""","=""""","=""12.0555265""","=""""","=""""","=""-0.000235""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).16d""","=""2[3/2]*""","=""1""","=""""","=""12.0583917""","=""""","=""""","=""0.002865""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).16d""","=""2[5/2]*""","=""2""","=""""","=""12.0561789""","=""""","=""""","=""-0.002213""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).16d""","=""2[5/2]*""","=""3""","=""""","=""12.0564114""","=""""","=""""","=""0.000232""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).14f""","=""2[3/2]""","=""1""","=""""","=""12.0598""","=""""","=""""","=""0.0034""","=""""","=""L5272"""
"=""5p5.(2P*<3/2>).14f""","=""2[3/2]""","=""2""","=""""","=""12.05994""","=""""","=""""","=""0.0001""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).14f""","=""2[5/2]""","=""2""","=""""","=""12.06012""","=""""","=""""","=""0.0002""","=""""","=""L11704"""
"=""5p5.(2P*<3/2>).18s""","=""2[3/2]*""","=""2""","=""""","=""12.0602151""","=""""","=""""","=""0.00010""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).18s""","=""2[3/2]*""","=""1""","=""""","=""12.0604943""","=""""","=""""","=""0.000279""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).18p""","=""2[1/2]""","=""1""","=""""","=""12.06431""","=""""","=""""","=""0.00382""","=""""","=""L5272"""
"=""5p5.(2P*<3/2>).18p""","=""2[1/2]""","=""0""","=""""","=""12.06575""","=""""","=""""","=""0.0014""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).18p""","=""2[5/2]""","=""2""","=""""","=""12.06464""","=""""","=""""","=""-0.0011""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).17d""","=""2[1/2]*""","=""0""","=""""","=""12.06479""","=""""","=""""","=""0.0001""","=""""","=""L11704"""
"=""5p5.(2P*<3/2>).17d""","=""2[1/2]*""","=""1""","=""""","=""12.06500""","=""""","=""""","=""0.0002""","=""""","=""L6449"""
"=""5p5.(2P*<3/2>).18p""","=""2[3/2]""","=""2""","=""""","=""12.06515""","=""""","=""""","=""0.0001""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).17d""","=""2[7/2]*""","=""4""","=""""","=""12.0653080""","=""""","=""""","=""0.00016""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).17d""","=""2[7/2]*""","=""3""","=""""","=""12.0655906""","=""""","=""""","=""0.000283""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).17d""","=""2[3/2]*""","=""2""","=""""","=""12.0653966""","=""""","=""""","=""-0.000194""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).17d""","=""2[3/2]*""","=""1""","=""""","=""12.0677041""","=""""","=""""","=""0.002308""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).17d""","=""2[5/2]*""","=""2""","=""""","=""12.0659272""","=""""","=""""","=""-0.001777""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).17d""","=""2[5/2]*""","=""3""","=""""","=""12.0662173""","=""""","=""""","=""0.000290""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).15f""","=""2[3/2]""","=""1""","=""""","=""12.06891""","=""""","=""""","=""0.00269""","=""""","=""L5272"""
"=""5p5.(2P*<3/2>).15f""","=""2[3/2]""","=""2""","=""""","=""12.06898""","=""""","=""""","=""0.0001""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).15f""","=""2[5/2]""","=""2""","=""""","=""12.06918""","=""""","=""""","=""0.0002""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).19s""","=""2[3/2]*""","=""2""","=""""","=""12.0692020""","=""""","=""""","=""0.00002""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).19s""","=""2[3/2]*""","=""1""","=""""","=""12.0694346""","=""""","=""""","=""0.000233""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).19p""","=""2[1/2]""","=""1""","=""""","=""12.07254""","=""""","=""""","=""0.00311""","=""""","=""L5272"""
"=""5p5.(2P*<3/2>).19p""","=""2[1/2]""","=""0""","=""""","=""12.07371""","=""""","=""""","=""0.0012""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).19p""","=""2[5/2]""","=""2""","=""""","=""12.07280""","=""""","=""""","=""-0.0009""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).18d""","=""2[1/2]*""","=""0""","=""""","=""12.07291""","=""""","=""""","=""0.0001""","=""""","=""L11704"""
"=""5p5.(2P*<3/2>).18d""","=""2[1/2]*""","=""1""","=""""","=""12.0731070""","=""""","=""""","=""0.00020""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).19p""","=""2[3/2]""","=""2""","=""""","=""12.07323""","=""""","=""""","=""0.00012""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).18d""","=""2[7/2]*""","=""4""","=""""","=""12.0733566""","=""""","=""""","=""0.00013""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).18d""","=""2[7/2]*""","=""3""","=""""","=""12.0735857""","=""""","=""""","=""0.000229""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).18d""","=""2[3/2]*""","=""2""","=""""","=""12.0734239""","=""""","=""""","=""-0.000162""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).18d""","=""2[3/2]*""","=""1""","=""""","=""12.0753103""","=""""","=""""","=""0.001886""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).18d""","=""2[5/2]*""","=""2""","=""""","=""12.0738612""","=""""","=""""","=""-0.001449""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).18d""","=""2[5/2]*""","=""3""","=""""","=""12.0741004""","=""""","=""""","=""0.000239""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).16f""","=""2[3/2]""","=""1""","=""""","=""12.07633""","=""""","=""""","=""0.00223""","=""""","=""L5272"""
"=""5p5.(2P*<3/2>).16f""","=""2[3/2]""","=""2""","=""""","=""12.07636""","=""""","=""""","=""0.0000""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).16f""","=""2[5/2]""","=""2""","=""""","=""12.07653""","=""""","=""""","=""0.0002""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).20s""","=""2[3/2]*""","=""2""","=""""","=""12.0765550""","=""""","=""""","=""0.00003""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).20s""","=""2[3/2]*""","=""1""","=""""","=""12.0767498""","=""""","=""""","=""0.000195""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).20p""","=""2[5/2]""","=""2""","=""""","=""12.07954""","=""""","=""""","=""0.00279""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).19d""","=""2[1/2]*""","=""0""","=""""","=""12.07961""","=""""","=""""","=""0.0001""","=""""","=""L11704"""
"=""5p5.(2P*<3/2>).19d""","=""2[1/2]*""","=""1""","=""""","=""12.0797782""","=""""","=""""","=""0.00017""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).20p""","=""2[3/2]""","=""2""","=""""","=""12.07990""","=""""","=""""","=""0.00012""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).19d""","=""2[7/2]*""","=""4""","=""""","=""12.0799884""","=""""","=""""","=""0.00009""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).19d""","=""2[7/2]*""","=""3""","=""""","=""12.0801766""","=""""","=""""","=""0.000188""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).19d""","=""2[3/2]*""","=""2""","=""""","=""12.0800406""","=""""","=""""","=""-0.000136""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).19d""","=""2[3/2]*""","=""1""","=""""","=""12.0816024""","=""""","=""""","=""0.001562""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).20p""","=""2[1/2]""","=""0""","=""""","=""12.08030""","=""""","=""""","=""-0.00130""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).19d""","=""2[5/2]*""","=""2""","=""""","=""12.0804050""","=""""","=""""","=""0.00011""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).19d""","=""2[5/2]*""","=""3""","=""""","=""12.0806045""","=""""","=""""","=""0.000199""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).17f""","=""2[3/2]""","=""1""","=""""","=""12.08246""","=""""","=""""","=""0.00186""","=""""","=""L5272"""
"=""5p5.(2P*<3/2>).17f""","=""2[3/2]""","=""2""","=""""","=""12.08253""","=""""","=""""","=""0.0001""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).17f""","=""2[5/2]""","=""2""","=""""","=""12.08266""","=""""","=""""","=""0.0001""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).20d""","=""2[1/2]*""","=""0""","=""""","=""12.08519""","=""""","=""""","=""0.0025""","=""""","=""L11704"""
"=""5p5.(2P*<3/2>).20d""","=""2[1/2]*""","=""1""","=""""","=""12.0853388""","=""""","=""""","=""0.00015""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).20d""","=""2[7/2]*""","=""4""","=""""","=""12.0855171""","=""""","=""""","=""0.000178""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).20d""","=""2[7/2]*""","=""3""","=""""","=""12.0856737""","=""""","=""""","=""0.000157""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).20d""","=""2[3/2]*""","=""2""","=""""","=""12.0855584""","=""""","=""""","=""-0.000115""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).20d""","=""2[3/2]*""","=""1""","=""""","=""12.0868662""","=""""","=""""","=""0.001308""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).20d""","=""2[5/2]*""","=""2""","=""""","=""12.0858651""","=""""","=""""","=""-0.001001""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).20d""","=""2[5/2]*""","=""3""","=""""","=""12.0860331""","=""""","=""""","=""0.000168""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).18f""","=""2[3/2]""","=""1""","=""""","=""12.08759""","=""""","=""""","=""0.00156""","=""""","=""L5272"""
"=""5p5.(2P*<3/2>).18f""","=""2[3/2]""","=""2""","=""""","=""12.08765""","=""""","=""""","=""0.0001""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).18f""","=""2[5/2]""","=""2""","=""""","=""12.08775""","=""""","=""""","=""0.0001""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).19f""","=""2[3/2]""","=""1""","=""""","=""12.09194""","=""""","=""""","=""0.0042""","=""""","=""L5272"""
"=""5p5.(2P*<3/2>).19f""","=""2[3/2]""","=""2""","=""""","=""12.09199""","=""""","=""""","=""0.0000""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).19f""","=""2[5/2]""","=""2""","=""""","=""12.09208""","=""""","=""""","=""0.0001""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).20f""","=""2[3/2]""","=""1""","=""""","=""12.09564""","=""""","=""""","=""0.0036""","=""""","=""L5272"""
"=""Xe II (5s2.5p5 2P*<3/2>)""","=""Limit""","=""---""","=""""","=""12.1298437""","=""""","=""0.0000015""","=""""","=""""","=""L12013,L9794,L6426"""
"=""5p5.(2P*<1/2>).7p""","=""2[3/2]""","=""1""","=""""","=""12.25646""","=""""","=""""","=""0.12662""","=""""","=""L5272"""
"=""5p5.(2P*<1/2>).7p""","=""2[3/2]""","=""2""","=""""","=""12.28292""","=""""","=""""","=""0.0265""","=""""","=""L5272"""
"=""5p5.(2P*<1/2>).7p""","=""2[1/2]""","=""1""","=""""","=""12.28098""","=""""","=""""","=""-0.0019""","=""""","=""L5272"""
"=""5p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""","=""""","=""12.4502""","=""""","=""""","=""0.1692""","=""""","=""L3466"""
"=""5p5.(2P*<1/2>).4f""","=""2[5/2]""","=""3""","=""""","=""12.57507""","=""""","=""""","=""0.1249""","=""""","=""L4103"""
"=""5p5.(2P*<1/2>).4f""","=""2[5/2]""","=""2""","=""""","=""12.57563""","=""""","=""""","=""0.0006""","=""""","=""L4103"""
"=""5p5.(2P*<1/2>).4f""","=""2[7/2]""","=""4""","=""""","=""12.57507""","=""""","=""""","=""-0.0006""","=""""","=""L4103"""
"=""5p5.(2P*<1/2>).4f""","=""2[7/2]""","=""3""","=""""","=""12.57507""","=""""","=""""","=""0.0000""","=""""","=""L4103"""
"=""5p5.(2P*<1/2>).8s""","=""2[1/2]*""","=""1""","=""""","=""12.5752""","=""""","=""""","=""0.0001""","=""""","=""L3466"""
"=""5p5.(2P*<1/2>).7d""","=""2[3/2]*""","=""1""","=""""","=""12.8223""","=""""","=""""","=""0.247""","=""""","=""L3466"""
"=""5p5.(2P*<1/2>).5f""","=""2[5/2]""","=""3""","=""""","=""12.88545""","=""""","=""""","=""0.0632""","=""""","=""L4103"""
"=""5p5.(2P*<1/2>).5f""","=""2[5/2]""","=""2""","=""""","=""12.88585""","=""""","=""""","=""0.0004""","=""""","=""L4103"""
"=""5p5.(2P*<1/2>).5f""","=""2[7/2]""","=""4""","=""""","=""12.88545""","=""""","=""""","=""-0.0004""","=""""","=""L4103"""
