Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f9.7s2""","=""6H*""","=""15/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L15992"""
"=""Bk II (5f9.7s 7H*<8>)""","=""Limit""","=""---""","=""""","=""6.19785""","=""""","=""0.00025""","=""""","=""L15992"""
