Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""5d7.6s.(5F).6p""","=""z 4D*""","=""5/2""","=""""","=""4.642728""","=""""","=""""","=""""","=""1.33""","="""""
"=""5d7.6s.(5F).6p""","=""z 4D*""","=""7/2""","=""""","=""4.651306""","=""""","=""""","=""0.00858""","=""1.38""","="""""
"=""5d7.6s.(5F).6p""","=""z 4F*""","=""5/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d7.6s.(5F).6p""","=""z 4F*""","=""3/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d7.6s.(5F).6p""","=""z 4F*""","=""9/2""","=""""","=""4.695491""","=""""","=""""","=""""","=""1.25""","="""""
"=""5d7.6s.(5F).6p""","=""z 4F*""","=""7/2""","=""""","=""4.731019""","=""""","=""""","=""0.03553""","=""1.27""","="""""
"=""""","=""3822*""","=""9/2""","=""""","=""4.739885""","=""""","=""""","=""0.00887""","=""1.22""","="""""
"=""""","=""3835*""","=""5/2""","=""""","=""4.755802""","=""""","=""""","=""0.01592""","=""1.39""","="""""
"=""""","=""3848*""","=""3/2""","=""""","=""4.771500""","=""""","=""""","=""0.01570""","=""1.44""","="""""
"=""""","=""3856*""","=""7/2""","=""""","=""4.781829""","=""""","=""""","=""0.01033""","=""1.35""","="""""
"=""""","=""3928*""","=""1/2""","=""""","=""4.871250""","=""""","=""""","=""0.08942""","=""1.58""","="""""
"=""""","=""3932*""","=""5/2""","=""""","=""4.875625""","=""""","=""""","=""0.00438""","=""1.22""","="""""
"=""""","=""3980*""","=""5/2""","=""""","=""4.935311""","=""""","=""""","=""0.05969""","=""1.34""","="""""
"=""""","=""3994*""","=""11/2""","=""""","=""4.951962""","=""""","=""""","=""0.01665""","=""1.32""","="""""
"=""""","=""4029*""","=""7/2""","=""""","=""4.995471""","=""""","=""""","=""0.04351""","=""1.25""","="""""
"=""""","=""4038*""","=""9/2""","=""""","=""5.007701""","=""""","=""""","=""0.01223""","=""1.23""","="""""
"=""""","=""4052*""","=""3/2""","=""""","=""5.024426""","=""""","=""""","=""0.01673""","=""1.22""","="""""
"=""""","=""4071*""","=""7/2""","=""""","=""5.047493""","=""""","=""""","=""0.02307""","=""1.33""","="""""
"=""""","=""4111*""","=""9/2""","=""""","=""5.098070""","=""""","=""""","=""0.05058""","=""1.37""","="""""
"=""""","=""4121*""","=""1/2""","=""""","=""5.109430""","=""""","=""""","=""0.01136""","=""2.39""","="""""
"=""""","=""4152*""","=""5/2""","=""""","=""5.148099""","=""""","=""""","=""0.03867""","=""1.32""","="""""
"=""""","=""4201*""","=""1/2""","=""""","=""5.209127""","=""""","=""""","=""0.06103""","=""0.76""","="""""
"=""""","=""4202*""","=""3/2""","=""""","=""5.210949""","=""""","=""""","=""0.00182""","=""1.15""","="""""
"=""""","=""4213*""","=""11/2""","=""""","=""5.223680""","=""""","=""""","=""0.01273""","=""1.29""","="""""
"=""""","=""4226*""","=""5/2""","=""""","=""5.240547""","=""""","=""""","=""0.01687""","=""1.24""","="""""
"=""""","=""4227*""","=""9/2""","=""""","=""5.241963""","=""""","=""""","=""0.00142""","=""1.38""","="""""
"=""""","=""4307*""","=""5/2""","=""""","=""5.340220""","=""""","=""""","=""0.09826""","=""1.12""","="""""
"=""""","=""4317*""","=""7/2""","=""""","=""5.353160""","=""""","=""""","=""0.01294""","=""1.12""","="""""
"=""""","=""4320*""","=""3/2""","=""""","=""5.356228""","=""""","=""""","=""0.00307""","=""0.98""","="""""
"=""""","=""4359*""","=""7/2""","=""""","=""5.404745""","=""""","=""""","=""0.04852""","=""1.45""","="""""
"=""""","=""4456*""","=""3/2""","=""""","=""5.525957""","=""""","=""""","=""0.12121""","=""1.49""","="""""
"=""""","=""4459*""","=""5/2""","=""""","=""5.529295""","=""""","=""""","=""0.00334""","=""1.26""","="""""
"=""""","=""4464*""","=""7/2""","=""""","=""5.534986""","=""""","=""""","=""0.00569""","=""1.34""","="""""
"=""""","=""4465*""","=""9/2""","=""""","=""5.536196""","=""""","=""""","=""0.00121""","=""1.25""","="""""
"=""""","=""4478*""","=""3/2""","=""""","=""5.552687""","=""""","=""""","=""0.01649""","=""1.53""","="""""
"=""""","=""4511*""","=""7/2""","=""""","=""5.593135""","=""""","=""""","=""0.04045""","=""1.08""","="""""
"=""""","=""4518*""","=""5/2""","=""""","=""5.602344""","=""""","=""""","=""0.00921""","=""1.11""","="""""
"=""""","=""4525*""","=""3/2""","=""""","=""5.611418""","=""""","=""""","=""0.00907""","=""1.27""","="""""
"=""""","=""4541*""","=""1/2""","=""""","=""5.630775""","=""""","=""""","=""0.01936""","=""1.93""","="""""
"=""""","=""4550*""","=""1/2""","=""""","=""5.641672""","=""""","=""""","=""0.01090""","=""0.32""","="""""
"=""""","=""4557*""","=""5/2""","=""""","=""5.650070""","=""""","=""""","=""0.00840""","=""1.03""","="""""
"=""""","=""4589*""","=""7/2""","=""""","=""5.690360""","=""""","=""""","=""0.04029""","=""1.16""","="""""
"=""""","=""4595*""","=""11/2""","=""""","=""5.697983""","=""""","=""""","=""0.00762""","=""1.15""","="""""
"=""""","=""4609*""","=""5/2""","=""""","=""5.714908""","=""""","=""""","=""0.01693""","=""1.21""","="""""
"=""""","=""4622*""","=""9/2""","=""""","=""5.730589""","=""""","=""""","=""0.01568""","=""1.23""","="""""
"=""""","=""4637*""","=""9/2""","=""""","=""5.749351""","=""""","=""""","=""0.01876""","=""1.36""","="""""
"=""""","=""4647*""","=""3/2""","=""""","=""5.761774""","=""""","=""""","=""0.01242""","=""1.21""","="""""
"=""""","=""4661*""","=""3/2""","=""""","=""5.779911""","=""""","=""""","=""0.01814""","=""1.05""","="""""
"=""""","=""4697*""","=""7/2""","=""""","=""5.824656""","=""""","=""""","=""0.04474""","=""1.18""","="""""
"=""""","=""4701*""","=""5/2""","=""""","=""5.828632""","=""""","=""""","=""0.00398""","=""1.13""","="""""
"=""""","=""4716*""","=""7/2""","=""""","=""5.847730""","=""""","=""""","=""0.01910""","=""1.23""","="""""
"=""""","=""4720*""","=""1/2""","=""""","=""5.852527""","=""""","=""""","=""0.00480""","=""2.31""","="""""
"=""""","=""4720*""","=""9/2""","=""""","=""5.852745""","=""""","=""""","=""0.00022""","=""1.08""","="""""
"=""""","=""4753*""","=""5/2""","=""""","=""5.893873""","=""""","=""""","=""0.04113""","=""1.21""","="""""
"=""""","=""4754*""","=""7/2""","=""""","=""5.895286""","=""""","=""""","=""0.00141""","=""1.25""","="""""
"=""""","=""4782*""","=""3/2""","=""""","=""5.929536""","=""""","=""""","=""0.03425""","=""1.46""","="""""
"=""""","=""4785*""","=""11/2""","=""""","=""5.933694""","=""""","=""""","=""0.00416""","=""1.30""","="""""
"=""""","=""4820*""","=""5/2""","=""""","=""5.976853""","=""""","=""""","=""0.04316""","=""1.27""","="""""
"=""""","=""4829*""","=""9/2""","=""""","=""5.988343""","=""""","=""""","=""0.01149""","=""1.20""","="""""
"=""""","=""4844*""","=""3/2""","=""""","=""6.005897""","=""""","=""""","=""0.01755""","=""1.24""","="""""
"=""""","=""4844*""","=""7/2""","=""""","=""6.006867""","=""""","=""""","=""0.00097""","=""1.05""","="""""
"=""""","=""4862*""","=""7/2""","=""""","=""6.029255""","=""""","=""""","=""0.02239""","=""1.19""","="""""
"=""""","=""4880*""","=""3/2""","=""""","=""6.050666""","=""""","=""""","=""0.02141""","=""1.31""","="""""
"=""""","=""4914*""","=""5/2""","=""""","=""6.093382""","=""""","=""""","=""0.04272""","=""1.22""","="""""
"=""""","=""4915*""","=""9/2""","=""""","=""6.094891""","=""""","=""""","=""0.00151""","=""1.26""","="""""
"=""""","=""4934*""","=""3/2""","=""""","=""6.117692""","=""""","=""""","=""0.02280""","=""1.22""","="""""
"=""""","=""4944*""","=""1/2""","=""""","=""6.130554""","=""""","=""""","=""0.01286""","=""0.67""","="""""
"=""""","=""4962*""","=""5/2""","=""""","=""6.152260""","=""""","=""""","=""0.02171""","=""1.36""","="""""
"=""""","=""4971*""","=""11/2""","=""""","=""6.164391""","=""""","=""""","=""0.01213""","=""1.31""","="""""
"=""""","=""4977*""","=""5/2""","=""""","=""6.171855""","=""""","=""""","=""0.00746""","=""1.35""","="""""
"=""""","=""4982*""","=""7/2""","=""""","=""6.177332""","=""""","=""""","=""0.00548""","=""1.22""","="""""
"=""""","=""5005*""","=""9/2""","=""""","=""6.205495""","=""""","=""""","=""0.02816""","=""1.15""","="""""
"=""""","=""5010*""","=""3/2""","=""""","=""6.211696""","=""""","=""""","=""0.00620""","=""1.36""","="""""
"=""""","=""5016*""","=""5/2""","=""""","=""6.220272""","=""""","=""""","=""0.00858""","=""1.00""","="""""
"=""""","=""5043*""","=""9/2""","=""""","=""6.253076""","=""""","=""""","=""0.03280""","=""1.09""","="""""
"=""""","=""5044*""","=""1/2""","=""""","=""6.254385""","=""""","=""""","=""0.00131""","=""1.16""","="""""
"=""""","=""5056*""","=""3/2""","=""""","=""6.269152""","=""""","=""""","=""0.01477""","=""1.19""","="""""
"=""""","=""5058*""","=""7/2""","=""""","=""6.271169""","=""""","=""""","=""0.00202""","=""0.95""","="""""
"=""""","=""5060*""","=""11/2""","=""""","=""6.274391""","=""""","=""""","=""0.00322""","=""1.04""","="""""
"=""""","=""5110*""","=""7/2""","=""""","=""6.336577""","=""""","=""""","=""0.06219""","=""1.15""","="""""
"=""""","=""5116*""","=""3/2""","=""""","=""6.343842""","=""""","=""""","=""0.00727""","=""1.21""","="""""
"=""5d7.6s.(5F).7s""","=""e 6F""","=""7/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d7.6s.(5F).7s""","=""e 6F""","=""5/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d7.6s.(5F).7s""","=""e 6F""","=""3/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d7.6s.(5F).7s""","=""e 6F""","=""1/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d7.6s.(5F).7s""","=""e 6F""","=""11/2""","=""""","=""6.345008""","=""""","=""""","=""""","=""1.42""","="""""
"=""5d7.6s.(5F).7s""","=""e 6F""","=""9/2""","=""""","=""6.510273""","=""""","=""""","=""0.16526""","=""1.38""","="""""
"=""""","=""5142*""","=""5/2""","=""""","=""6.376154""","=""""","=""""","=""-0.13412""","=""1.12""","="""""
"=""""","=""5147*""","=""9/2""","=""""","=""6.381558""","=""""","=""""","=""0.00540""","=""1.22""","="""""
"=""""","=""5181*""","=""5/2""","=""""","=""6.424210""","=""""","=""""","=""0.04265""","=""1.33""","="""""
"=""""","=""5185*""","=""7/2""","=""""","=""6.428876""","=""""","=""""","=""0.00467""","=""1.24""","="""""
"=""""","=""5198*""","=""1/2""","=""""","=""6.445185""","=""""","=""""","=""0.01631""","=""1.42""","="""""
"=""""","=""5205*""","=""5/2""","=""""","=""6.453595""","=""""","=""""","=""0.00841""","=""1.25""","="""""
"=""""","=""5213*""","=""7/2""","=""""","=""6.463806""","=""""","=""""","=""0.01021""","=""1.32""","="""""
"=""""","=""5222*""","=""7/2""","=""""","=""6.474997""","=""""","=""""","=""0.01119""","=""1.30""","="""""
"=""""","=""5226*""","=""11/2""","=""""","=""6.480193""","=""""","=""""","=""0.00520""","=""0.98""","="""""
"=""""","=""5230*""","=""3/2""","=""""","=""6.484826""","=""""","=""""","=""0.00463""","=""-0.10""","="""""
"=""""","=""5232*""","=""5/2""","=""""","=""6.487762""","=""""","=""""","=""0.00294""","=""1.17""","="""""
"=""""","=""5238*""","=""1/2""","=""""","=""6.495331""","=""""","=""""","=""0.00757""","=""1.91""","="""""
"=""""","=""5260*""","=""5/2""","=""""","=""6.522209""","=""""","=""""","=""0.02688""","=""1.16""","="""""
"=""""","=""5280*""","=""3/2""","=""""","=""6.547180""","=""""","=""""","=""0.02497""","=""1.36""","="""""
"=""""","=""5355*""","=""5/2""","=""""","=""6.639717""","=""""","=""""","=""0.09254""","=""1.20""","="""""
"=""""","=""5364*""","=""9/2""","=""""","=""6.650768""","=""""","=""""","=""0.01105""","=""1.13""","="""""
"=""""","=""5368*""","=""7/2""","=""""","=""6.656338""","=""""","=""""","=""0.00557""","=""1.12""","="""""
"=""""","=""5377*""","=""7/2""","=""""","=""6.666866""","=""""","=""""","=""0.01053""","=""1.25""","="""""
"=""""","=""5406*""","=""11/2""","=""""","=""6.702746""","=""""","=""""","=""0.03588""","=""1.14""","="""""
"=""""","=""5411*""","=""5/2""","=""""","=""6.709929""","=""""","=""""","=""0.00718""","=""0.97""","="""""
"=""""","=""5414*""","=""7/2""","=""""","=""6.712607""","=""""","=""""","=""0.00268""","=""1.10""","="""""
"=""""","=""5426*""","=""9/2""","=""""","=""6.727853""","=""""","=""""","=""0.01525""","=""1.16""","="""""
"=""""","=""5431*""","=""3/2""","=""""","=""6.734812""","=""""","=""""","=""0.00696""","=""1.23""","="""""
"=""""","=""5456*""","=""7/2""","=""""","=""6.765329""","=""""","=""""","=""0.03052""","=""0.95""","="""""
"=""""","=""5463*""","=""5/2""","=""""","=""6.774411""","=""""","=""""","=""0.00908""","=""0.98""","="""""
"=""""","=""5466*""","=""9/2""","=""""","=""6.777911""","=""""","=""""","=""0.00350""","=""1.04""","="""""
"=""""","=""5471*""","=""7/2""","=""""","=""6.783312""","=""""","=""""","=""0.00540""","=""1.05""","="""""
"=""""","=""5489""","=""9/2""","=""""","=""6.805819""","=""""","=""""","=""0.02251""","=""1.36""","="""""
"=""""","=""5489*""","=""7/2""","=""""","=""6.806090""","=""""","=""""","=""0.00027""","=""1.06""","="""""
"=""""","=""5498*""","=""3/2""","=""""","=""6.817318""","=""""","=""""","=""0.01123""","=""1.31""","="""""
"=""""","=""5503*""","=""9/2""","=""""","=""6.823587""","=""""","=""""","=""0.00627""","=""1.10""","="""""
"=""""","=""5511*""","=""11/2""","=""""","=""6.833279""","=""""","=""""","=""0.00969""","=""1.12""","="""""
"=""""","=""5516*""","=""3/2""","=""""","=""6.839077""","=""""","=""""","=""0.00580""","=""1.17""","="""""
"=""""","=""5530""","=""5/2""","=""""","=""6.856797""","=""""","=""""","=""0.01772""","=""1.50""","="""""
"=""""","=""5538""","=""7/2""","=""""","=""6.866493""","=""""","=""""","=""0.00970""","=""""","="""""
"=""""","=""5549*""","=""3/2""","=""""","=""6.880792""","=""""","=""""","=""0.01430""","=""1.16""","="""""
"=""""","=""5561*""","=""7/2""","=""""","=""6.895925""","=""""","=""""","=""0.01513""","=""1.16""","="""""
"=""""","=""5563*""","=""1/2""","=""""","=""6.897906""","=""""","=""""","=""0.00198""","=""1.16""","="""""
"=""""","=""5588""","=""3/2""","=""""","=""6.928911""","=""""","=""""","=""0.03101""","=""""","="""""
"=""""","=""5591*""","=""5/2""","=""""","=""6.932399""","=""""","=""""","=""0.00349""","=""1.17""","="""""
"=""""","=""5597*""","=""9/2""","=""""","=""6.940518""","=""""","=""""","=""0.00812""","=""1.16""","="""""
"=""""","=""5601*""","=""3/2""","=""""","=""6.945173""","=""""","=""""","=""0.00465""","=""1.05""","="""""
"=""""","=""5612*""","=""1/2""","=""""","=""6.959089""","=""""","=""""","=""0.01392""","=""0.65""","="""""
"=""""","=""5626*""","=""5/2""","=""""","=""6.975941""","=""""","=""""","=""0.01685""","=""1.22""","="""""
"=""""","=""5637*""","=""7/2""","=""""","=""6.989123""","=""""","=""""","=""0.01318""","=""0.96""","="""""
"=""""","=""5641""","=""9/2""","=""""","=""6.994702""","=""""","=""""","=""0.00558""","=""1.38""","="""""
"=""""","=""5653*""","=""3/2""","=""""","=""7.009874""","=""""","=""""","=""0.01517""","=""1.23""","="""""
"=""""","=""5678*""","=""3/2""","=""""","=""7.040842""","=""""","=""""","=""0.03097""","=""1.21""","="""""
"=""""","=""5679""","=""7/2""","=""""","=""7.041385""","=""""","=""""","=""0.00054""","=""1.27""","="""""
"=""""","=""5704*""","=""7/2""","=""""","=""7.072406""","=""""","=""""","=""0.03102""","=""1.15""","="""""
"=""""","=""5718*""","=""7/2""","=""""","=""7.090240""","=""""","=""""","=""0.01783""","=""0.99""","="""""
"=""""","=""5724*""","=""3/2""","=""""","=""7.097794""","=""""","=""""","=""0.00755""","=""1.39""","="""""
"=""""","=""5769*""","=""7/2""","=""""","=""7.153573""","=""""","=""""","=""0.05578""","=""0.98""","="""""
"=""""","=""5773*""","=""3/2""","=""""","=""7.158481""","=""""","=""""","=""0.00491""","=""1.40""","="""""
"=""""","=""5777*""","=""9/2""","=""""","=""7.163186""","=""""","=""""","=""0.00470""","=""1.14""","="""""
"=""""","=""5804*""","=""5/2""","=""""","=""7.196293""","=""""","=""""","=""0.03311""","=""1.00""","="""""
"=""""","=""5811*""","=""5/2""","=""""","=""7.205694""","=""""","=""""","=""0.00940""","=""1.36""","="""""
"=""""","=""5847*""","=""7/2""","=""""","=""7.249454""","=""""","=""""","=""0.04376""","=""""","="""""
"=""""","=""5857*""","=""9/2""","=""""","=""7.261825""","=""""","=""""","=""0.01237""","=""0.92""","="""""
"=""""","=""5862*""","=""7/2""","=""""","=""7.268586""","=""""","=""""","=""0.00676""","=""1.03""","="""""
"=""""","=""5915*""","=""3/2""","=""""","=""7.334337""","=""""","=""""","=""0.06575""","=""0.88""","="""""
"=""""","=""5935*""","=""5/2""","=""""","=""7.358961""","=""""","=""""","=""0.02462""","=""1.01""","="""""
"=""""","=""5952""","=""11/2""","=""""","=""7.380267""","=""""","=""""","=""0.02131""","=""1.28""","="""""
"=""""","=""5956*""","=""3/2""","=""""","=""7.385008""","=""""","=""""","=""0.00474""","=""1.19""","="""""
"=""""","=""5961*""","=""1/2""","=""""","=""7.391805""","=""""","=""""","=""0.00680""","=""2.01""","="""""
"=""""","=""5964""","=""7/2""","=""""","=""7.395375""","=""""","=""""","=""0.00357""","=""1.32""","="""""
"=""""","=""5972*""","=""9/2""","=""""","=""7.405064""","=""""","=""""","=""0.00969""","=""""","="""""
"=""""","=""5982""","=""5/2""","=""""","=""7.417296""","=""""","=""""","=""0.01223""","=""""","="""""
"=""""","=""5987""","=""7/2""","=""""","=""7.423928""","=""""","=""""","=""0.00663""","=""1.30""","="""""
"=""""","=""6001""","=""9/2""","=""""","=""7.440571""","=""""","=""""","=""0.01664""","=""1.38""","="""""
"=""""","=""6006""","=""5/2""","=""""","=""7.446795""","=""""","=""""","=""0.00622""","=""1.35""","="""""
"=""""","=""6026*""","=""7/2""","=""""","=""7.471665""","=""""","=""""","=""0.02487""","=""""","="""""
"=""""","=""6041*""","=""5/2""","=""""","=""7.490069""","=""""","=""""","=""0.01840""","=""""","="""""
"=""""","=""6064*""","=""7/2""","=""""","=""7.518818""","=""""","=""""","=""0.02875""","=""""","="""""
"=""""","=""6066*""","=""3/2""","=""""","=""7.521146""","=""""","=""""","=""0.00233""","=""0.94""","="""""
"=""""","=""6066""","=""3/2""","=""""","=""7.521270""","=""""","=""""","=""0.00012""","=""1.13""","="""""
"=""""","=""6072*""","=""5/2""","=""""","=""7.528565""","=""""","=""""","=""0.00730""","=""1.00""","="""""
"=""""","=""6079*""","=""3/2""","=""""","=""7.537545""","=""""","=""""","=""0.00898""","=""0.94""","="""""
"=""""","=""6107*""","=""7/2""","=""""","=""7.572299""","=""""","=""""","=""0.03475""","=""1.13""","="""""
"=""""","=""6143""","=""3/2""","=""""","=""7.616534""","=""""","=""""","=""0.04423""","=""""","="""""
"=""""","=""6148""","=""3/2""","=""""","=""7.622718""","=""""","=""""","=""0.00618""","=""0.45""","="""""
"=""""","=""6201""","=""7/2""","=""""","=""7.689356""","=""""","=""""","=""0.06664""","=""1.35""","="""""
"=""""","=""6207*""","=""9/2""","=""""","=""7.696917""","=""""","=""""","=""0.00756""","=""""","="""""
"=""""","=""6216""","=""7/2""","=""""","=""7.707467""","=""""","=""""","=""0.01055""","=""1.35""","="""""
"=""""","=""6220""","=""11/2""","=""""","=""7.712892""","=""""","=""""","=""0.00542""","=""1.20""","="""""
"=""""","=""6222""","=""9/2""","=""""","=""7.714410""","=""""","=""""","=""0.00152""","=""1.39""","="""""
"=""""","=""6237""","=""7/2""","=""""","=""7.733852""","=""""","=""""","=""0.01944""","=""1.23""","="""""
"=""""","=""6242""","=""1/2""","=""""","=""7.739813""","=""""","=""""","=""0.00596""","=""""","="""""
"=""""","=""6275""","=""7/2""","=""""","=""7.780899""","=""""","=""""","=""0.04109""","=""1.11""","="""""
"=""""","=""6283""","=""9/2""","=""""","=""7.790597""","=""""","=""""","=""0.00970""","=""1.28""","="""""
"=""""","=""6339""","=""3/2""","=""""","=""7.859516""","=""""","=""""","=""0.06892""","=""""","="""""
"=""""","=""6346""","=""9/2""","=""""","=""7.869242""","=""""","=""""","=""0.00973""","=""1.27""","="""""
"=""""","=""6397""","=""7/2""","=""""","=""7.932035""","=""""","=""""","=""0.06279""","=""1.41""","="""""
