Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""7s2""","=""1S""","=""0""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L16359"""
"=""No II (5f14.7s 2S<1/2>)""","=""Limit""","=""---""","=""""","=""6.62621""","=""""","=""0.00005""","=""""","=""L20870"""
