Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3d10.4s""","=""2S""","=""1/2""","=""""","=""0.0000000""","=""""","=""0""","=""""","=""2.00""","=""                                                    ""","=""L10559"""
"=""3d9.4s2""","=""2D""","=""5/2""","=""""","=""1.388948""","=""""","=""0.000003""","=""1.388948""","=""1.23""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s2""","=""2D""","=""3/2""","=""""","=""1.6422256""","=""""","=""0.0000024""","=""0.253278""","=""0.80""","=""                                                    ""","=""L10559c152"""
"=""3d10.4p""","=""2P*""","=""1/2""","=""""","=""3.7858977""","=""""","=""0.0000024""","=""2.143672""","=""0.68""","=""  96             :     4  3d9.(2D).4s.4p.(1P*) 2P*  ""","=""L10559c152"""
"=""3d10.4p""","=""2P*""","=""3/2""","=""""","=""3.8166920""","=""""","=""0.0000022""","=""0.030794""","=""1.33""","=""  96             :     4  3d9.(2D).4s.4p.(1P*) 2P*  ""","=""L10559c152"""
"=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""5/2""","=""""","=""4.837701""","=""""","=""0.000004""","=""1.021009""","=""1.600""","=""  98                                                ""","=""L10559c152"""
"=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""""","=""4.973503""","=""""","=""0.000004""","=""0.135802""","=""1.75""","=""  96                                                ""","=""L10559c152"""
"=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""1/2""","=""""","=""5.076382""","=""""","=""0.000004""","=""0.102879""","=""2.62""","=""  97                                                ""","=""L10559c152"""
"=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""9/2""","=""""","=""5.072089""","=""""","=""0.000006""","=""-0.004293""","=""1.3340""","="" 100                                                ""","=""L10559c152"""
"=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""7/2""","=""""","=""5.102380""","=""""","=""0.000004""","=""0.030291""","=""1.26""","=""  89             :     8  3d9.(2D).4s.4p.(3P*) 2F*  ""","=""L10559c152"""
"=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""5/2""","=""""","=""5.153147""","=""""","=""0.000004""","=""0.050767""","=""""","=""  81             :    16  3d9.(2D).4s.4p.(3P*) 2F*  ""","=""L10559c152"""
"=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""3/2""","=""""","=""5.244851""","=""""","=""0.000004""","=""0.091704""","=""0.44""","=""  95                                                ""","=""L10559c152"""
"=""3d10.5s""","=""2S""","=""1/2""","=""""","=""5.3483348""","=""""","=""0.0000021""","=""0.103484""","=""""","=""                                                    ""","=""L18473c152"""
"=""3d9.(2D).4s.4p.(3P*)""","=""4D*""","=""7/2""","=""""","=""5.395050""","=""""","=""0.000004""","=""0.046715""","=""1.45""","=""  87             :    11  3d9.(2D).4s.4p.(3P*) 2F*  ""","=""L10559c152"""
"=""3d9.(2D).4s.4p.(3P*)""","=""4D*""","=""5/2""","=""""","=""5.505682""","=""""","=""0.000004""","=""0.110632""","=""1.43""","=""  43             :    33  3d9.(2D).4s.4p.(3P*) 2F*  ""","=""L10559c152"""
"=""3d9.(2D).4s.4p.(3P*)""","=""4D*""","=""3/2""","=""""","=""5.522772""","=""""","=""0.000004""","=""0.017090""","=""1.09""","=""  65             :    26  3d9.(2D).4s.4p.(3P*) 2D*  ""","=""L10559c152"""
"=""3d9.(2D).4s.4p.(3P*)""","=""4D*""","=""1/2""","=""""","=""5.568835""","=""""","=""0.000005""","=""0.046063""","=""0.00""","=""  64             :    33  3d9.(2D).4s.4p.(3P*) 2P*  ""","=""L10559c152"""
"=""3d9.(2D).4s.4p.(3P*)""","=""2F*""","=""5/2""","=""""","=""5.421363""","=""""","=""0.000004""","=""-0.147472""","=""""","=""  51             :    38  3d9.(2D).4s.4p.(3P*) 4D*  ""","=""L10559c152"""
"=""3d9.(2D).4s.4p.(3P*)""","=""2F*""","=""7/2""","=""""","=""5.574734""","=""""","=""0.000004""","=""0.153371""","=""1.22""","=""  78             :    11  3d9.(2D).4s.4p.(3P*) 4F*  ""","=""L10559c152"""
"=""3d9.(2D).4s.4p.(3P*)""","=""2P*""","=""1/2""","=""""","=""5.681073""","=""""","=""0.000004""","=""0.106339""","=""""","=""  65             :    33  3d9.(2D).4s.4p.(3P*) 4D*  ""","=""L10559c152"""
"=""3d9.(2D).4s.4p.(3P*)""","=""2P*""","=""3/2""","=""""","=""5.688311""","=""""","=""0.000004""","=""0.007238""","=""1.22""","=""  55             :    35  3d9.(2D).4s.4p.(3P*) 2D*  ""","=""L10559c152"""
"=""3d9.(2D).4s.4p.(3P*)""","=""*""","=""3/2""","=""""","=""5.724709""","=""""","=""0.000004""","=""0.036398""","=""0.69""","=""  40  2P*        :    36  3d9.(2D).4s.4p.(3P*) 2D*  ""","=""L10559c152"""
"=""3d9.(2D).4s.4p.(3P*)""","=""2D*""","=""5/2""","=""""","=""5.777459""","=""""","=""0.000004""","=""0.052750""","=""1.22""","=""  83             :    15  3d9.(2D).4s.4p.(3P*) 4D*  ""","=""L10559c152"""
"=""3d10.5p""","=""2P*""","=""3/2""","=""""","=""6.1227049""","=""""","=""0.0000021""","=""0.345246""","=""""","=""                                                    ""","=""L18473c152"""
"=""3d10.5p""","=""2P*""","=""1/2""","=""""","=""6.1227444""","=""""","=""0.0000009""","=""0.000040""","=""""","=""                                                    ""","=""L18473c152"""
"=""3d10.4d""","=""2D""","=""3/2""","=""""","=""6.1911751""","=""""","=""0.0000016""","=""0.068431""","=""0.82""","=""                                                    ""","=""L18473c152,L10559"""
"=""3d10.4d""","=""2D""","=""5/2""","=""""","=""6.1920252""","=""""","=""0.0000016""","=""0.000850""","=""1.19""","=""                                                    ""","=""L18473c152,L10559"""
