Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""6d6.7s2""","=""""","=""4""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13544"""
"=""Hs II (6d5.7s2 <5/2>)""","=""Limit""","=""---""","=""[""","=""7.6""","=""]""","=""0.5""","=""""","=""L13544"""
