Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""2s2.2p4""","=""3P""","=""2""","=""""","=""0.0000000""","=""""","=""0""","=""""","=""L7288"""
"=""2s2.2p4""","=""3P""","=""1""","=""""","=""0.0196224""","=""""","=""""","=""0.0196224""","="""""
"=""2s2.2p4""","=""3P""","=""0""","=""""","=""0.0281416""","=""""","=""""","=""0.008519""","="""""
"=""2s2.2p4""","=""1D""","=""2""","=""""","=""1.9673642""","=""""","=""""","=""1.939223""","="""""
"=""2s2.2p4""","=""1S""","=""0""","=""""","=""4.1897463""","=""""","=""""","=""2.222382""","="""""
"=""2s2.2p3.(4S*).3s""","=""5S*""","=""2""","=""""","=""9.1460911""","=""""","=""""","=""4.956345""","="""""
"=""2s2.2p3.(4S*).3s""","=""3S*""","=""1""","=""""","=""9.5213638""","=""""","=""""","=""0.375273""","="""""
"=""2s2.2p3.(4S*).3p""","=""5P""","=""1""","=""""","=""10.7402250""","=""""","=""""","=""1.218861""","="""""
"=""2s2.2p3.(4S*).3p""","=""5P""","=""2""","=""""","=""10.7404756""","=""""","=""""","=""0.000251""","="""""
"=""2s2.2p3.(4S*).3p""","=""5P""","=""3""","=""""","=""10.7409314""","=""""","=""""","=""0.000456""","="""""
"=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""""","=""10.9887923""","=""""","=""""","=""0.247861""","="""""
"=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""""","=""10.9888616""","=""""","=""""","=""0.000069""","="""""
"=""2s2.2p3.(4S*).3p""","=""3P""","=""0""","=""""","=""10.9888811""","=""""","=""""","=""0.000020""","="""""
"=""2s2.2p3.(4S*).4s""","=""5S*""","=""2""","=""""","=""11.8376056""","=""""","=""""","=""0.848724""","="""""
"=""2s2.2p3.(4S*).4s""","=""3S*""","=""1""","=""""","=""11.9303856""","=""""","=""""","=""0.092780""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""4""","=""""","=""12.0786187""","=""""","=""""","=""0.148233""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""3""","=""""","=""12.0786294""","=""""","=""""","=""0.000011""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""2""","=""""","=""12.0786446""","=""""","=""""","=""0.000015""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""1""","=""""","=""12.0786574""","=""""","=""""","=""0.000013""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""0""","=""""","=""12.0786635""","=""""","=""""","=""0.000006""","="""""
"=""2s2.2p3.(4S*).3d""","=""3D*""","=""1""","=""""","=""12.0870184""","=""""","=""""","=""0.008355""","="""""
"=""2s2.2p3.(4S*).3d""","=""3D*""","=""2""","=""""","=""12.0870271""","=""""","=""""","=""0.000009""","="""""
"=""2s2.2p3.(4S*).3d""","=""3D*""","=""3""","=""""","=""12.0870382""","=""""","=""""","=""0.000011""","="""""
"=""2s2.2p3.(4S*).4p""","=""5P""","=""1""","=""""","=""12.2859622""","=""""","=""""","=""0.198924""","="""""
"=""2s2.2p3.(4S*).4p""","=""5P""","=""2""","=""""","=""12.2860456""","=""""","=""""","=""0.000083""","="""""
"=""2s2.2p3.(4S*).4p""","=""5P""","=""3""","=""""","=""12.2861939""","=""""","=""""","=""0.000148""","="""""
"=""2s2.2p3.(4S*).4p""","=""3P""","=""1""","=""""","=""12.3588649""","=""""","=""""","=""0.072671""","="""""
"=""2s2.2p3.(4S*).4p""","=""3P""","=""2""","=""""","=""12.3588750""","=""""","=""""","=""0.000010""","="""""
"=""2s2.2p3.(4S*).4p""","=""3P""","=""0""","=""""","=""12.3589072""","=""""","=""""","=""0.000032""","="""""
"=""2s2.2p3.(2D*).3s""","=""3D*""","=""3""","=""""","=""12.5391924""","=""""","=""""","=""0.180285""","="""""
"=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""","=""""","=""12.5406949""","=""""","=""""","=""0.001503""","="""""
"=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""","=""""","=""12.5416739""","=""""","=""""","=""0.000979""","="""""
"=""2s2.2p3.(4S*).5s""","=""5S*""","=""2""","=""""","=""12.6608569""","=""""","=""""","=""0.119183""","="""""
"=""2s2.2p3.(4S*).5s""","=""3S*""","=""1""","=""""","=""12.6974691""","=""""","=""""","=""0.036612""","="""""
"=""2s2.2p3.(2D*).3s""","=""1D*""","=""2""","=""""","=""12.7284690""","=""""","=""""","=""0.031000""","="""""
"=""2s2.2p3.(4S*).4d""","=""5D*""","=""4""","=""""","=""12.7536973""","=""""","=""""","=""0.025228""","="""""
"=""2s2.2p3.(4S*).4d""","=""5D*""","=""3""","=""""","=""12.7537024""","=""""","=""""","=""0.000005""","="""""
"=""2s2.2p3.(4S*).4d""","=""5D*""","=""2""","=""""","=""12.7537097""","=""""","=""""","=""0.000007""","="""""
"=""2s2.2p3.(4S*).4d""","=""5D*""","=""1""","=""""","=""12.7537158""","=""""","=""""","=""0.000006""","="""""
"=""2s2.2p3.(4S*).4d""","=""5D*""","=""0""","=""""","=""12.7537188""","=""""","=""""","=""0.000003""","="""""
"=""2s2.2p3.(4S*).4d""","=""3D*""","=""3""","=""""","=""12.7590123""","=""""","=""""","=""0.005294""","="""""
