Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5s2.13s""","=""2S""","=""1/2""","=""""","=""5.62815""","=""""","=""0.00003""","=""0.01125""","=""L3466"""
"=""5s2.12d""","=""2D""","=""3/2""","=""""","=""5.64053""","=""""","=""0.00003""","=""0.01238""","=""L3466"""
"=""5s2.12d""","=""2D""","=""5/2""","=""""","=""5.64153""","=""""","=""0.00003""","=""0.00100""","=""L3466"""
"=""5s2.10f""","=""2F*""","=""7/2""","=""""","=""5.64920""","=""""","=""0.00003""","=""0.00767""","=""L3466"""
"=""5s2.10f""","=""2F*""","=""5/2""","=""""","=""5.64922""","=""""","=""0.00003""","=""0.00002""","=""L3466"""
"=""5s2.14s""","=""2S""","=""1/2""","=""""","=""5.65745""","=""""","=""0.00003""","=""0.00823""","=""L3466"""
"=""5s2.13d""","=""2D""","=""3/2""","=""""","=""5.66634""","=""""","=""0.00003""","=""0.00889""","=""L3466"""
"=""5s2.13d""","=""2D""","=""5/2""","=""""","=""5.66720""","=""""","=""0.00003""","=""0.00086""","=""L3466"""
"=""5s2.11f""","=""2F*""","=""5/2""","=""""","=""5.67308""","=""""","=""0.00003""","=""0.00588""","=""L3466"""
"=""5s2.11f""","=""2F*""","=""7/2""","=""""","=""5.67309""","=""""","=""0.00003""","=""0.00001""","=""L3466"""
"=""5s2.15s""","=""2S""","=""1/2""","=""""","=""5.67933""","=""""","=""0.00003""","=""0.00624""","=""L3466"""
"=""5s2.14d""","=""2D""","=""3/2""","=""""","=""5.68583""","=""""","=""0.00003""","=""0.00650""","=""L3466"""
"=""5s2.14d""","=""2D""","=""5/2""","=""""","=""5.68657""","=""""","=""0.00003""","=""0.00074""","=""L3466"""
"=""5s2.12f""","=""2F*""","=""7/2""","=""""","=""5.69124""","=""""","=""0.00003""","=""0.00467""","=""L3466"""
"=""5s2.12f""","=""2F*""","=""5/2""","=""""","=""5.69124""","=""""","=""0.00003""","=""0.00000""","=""L3466"""
"=""5s2.16s""","=""2S""","=""1/2""","=""""","=""5.6961""","=""""","=""0.0003""","=""0.0049""","=""L3466"""
"=""5s2.15d""","=""2D""","=""3/2""","=""""","=""5.7004651""","=""""","=""0.0000012""","=""0.0044""","=""L14506"""
"=""5s2.15d""","=""2D""","=""5/2""","=""""","=""5.7011313""","=""""","=""0.0000012""","=""0.000666""","=""L14506"""
