Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""3p6.4s.20p""","=""3P*""","=""2""","=""""","=""6.071341""","=""""","=""""","=""0.00007""","=""L7185"""
"=""3p6.4s.20p""","=""1P*""","=""1""","=""""","=""6.071745""","=""""","=""""","=""0.00040""","=""L7185"""
"=""3p6.4s.19d""","=""3D""","=""1""","=""""","=""6.071977""","=""""","=""""","=""0.00023""","=""L7185"""
"=""3p6.4s.19d""","=""3D""","=""3""","=""""","=""6.071992""","=""""","=""""","=""0.00001""","=""L7185"""
"=""3p6.4s.19d""","=""3D""","=""2""","=""""","=""6.071996""","=""""","=""""","=""0.00000""","=""L7185"""
"=""3p6.4s.21s""","=""3S""","=""1""","=""""","=""6.073657""","=""""","=""""","=""0.00166""","=""L7185"""
"=""3p6.4s.21s""","=""1S""","=""0""","=""""","=""6.074089""","=""""","=""""","=""0.00043""","=""L7185"""
"=""3p6.4s.19f""","=""1F*""","=""3""","=""""","=""6.075088""","=""""","=""""","=""0.00100""","=""L7185"""
"=""3p6.4s.20d""","=""1D""","=""2""","=""""","=""6.075432""","=""""","=""""","=""0.00034""","=""L7185"""
"=""3p6.4s.21p""","=""3P*""","=""2""","=""""","=""6.075624""","=""""","=""""","=""0.00019""","=""L7185"""
"=""3p6.4s.21p""","=""1P*""","=""1""","=""""","=""6.075960""","=""""","=""""","=""0.00034""","=""L7185"""
"=""3p6.4s.20d""","=""3D""","=""2""","=""""","=""6.076166""","=""""","=""""","=""0.00021""","=""L7185"""
"=""3p6.4s.20d""","=""3D""","=""1""","=""""","=""6.076167""","=""""","=""""","=""0.00000""","=""L7185"""
"=""3p6.4s.20d""","=""3D""","=""3""","=""""","=""6.076180""","=""""","=""""","=""0.00001""","=""L7185"""
"=""3p6.4s.22s""","=""3S""","=""1""","=""""","=""6.077598""","=""""","=""""","=""0.00142""","=""L7185"""
"=""3p6.4s.22s""","=""1S""","=""0""","=""""","=""6.077956""","=""""","=""""","=""0.00036""","=""L7185"""
"=""3p6.4s.20f""","=""1F*""","=""3""","=""""","=""6.078813""","=""""","=""""","=""0.00086""","=""L7185"""
"=""3p6.4s.21d""","=""1D""","=""2""","=""""","=""6.079013""","=""""","=""""","=""0.00020""","=""L7185"""
"=""3p6.4s.22p""","=""3P*""","=""2""","=""""","=""6.079280""","=""""","=""""","=""0.00027""","=""L7185"""
"=""3p6.4s.22p""","=""1P*""","=""1""","=""""","=""6.079563""","=""""","=""""","=""0.00028""","=""L7185"""
"=""3p6.4s.21d""","=""3D""","=""2""","=""""","=""6.079739""","=""""","=""""","=""0.00018""","=""L7185"""
"=""3p6.4s.23s""","=""3S""","=""1""","=""""","=""6.080956""","=""""","=""""","=""0.00122""","=""L7185"""
"=""3p6.4s.23s""","=""1S""","=""0""","=""""","=""6.081282""","=""""","=""""","=""0.00033""","=""L7185"""
"=""3p6.4s.21f""","=""1F*""","=""3""","=""""","=""6.082020""","=""""","=""""","=""0.00074""","=""L7185"""
"=""3p6.4s.22d""","=""1D""","=""2""","=""""","=""6.082122""","=""""","=""""","=""0.00010""","=""L7185"""
"=""3p6.4s.23p""","=""3P*""","=""2""","=""""","=""6.082419""","=""""","=""""","=""0.00030""","=""L7185"""
"=""3p6.4s.23p""","=""1P*""","=""1""","=""""","=""6.082667""","=""""","=""""","=""0.00025""","=""L7185"""
"=""3p6.4s.22d""","=""3D""","=""2""","=""""","=""6.082817""","=""""","=""""","=""0.00015""","=""L7185"""
"=""3p6.4s.24s""","=""3S""","=""1""","=""""","=""6.083882""","=""""","=""""","=""0.00106""","=""L7185"""
"=""3p6.4s.24s""","=""1S""","=""0""","=""""","=""6.084151""","=""""","=""""","=""0.00027""","=""L7185"""
"=""3p6.4s.22f""","=""1F*""","=""3""","=""""","=""6.084797""","=""""","=""""","=""0.00065""","=""L7185"""
"=""3p6.4s.23d""","=""1D""","=""2""","=""""","=""6.084832""","=""""","=""""","=""0.00003""","=""L7185"""
"=""3p6.4s.24p""","=""3P*""","=""2""","=""""","=""6.085149""","=""""","=""""","=""0.00032""","=""L7185"""
"=""3p6.4s.24p""","=""1P*""","=""1""","=""""","=""6.085361""","=""""","=""""","=""0.00021""","=""L7185"""
"=""3p6.4s.23d""","=""3D""","=""2""","=""""","=""6.085495""","=""""","=""""","=""0.00013""","=""L7185"""
"=""3p6.4s.25s""","=""3S""","=""1""","=""""","=""6.086434""","=""""","=""""","=""0.00094""","=""L7185"""
"=""3p6.4s.25s""","=""1S""","=""0""","=""""","=""6.086656""","=""""","=""""","=""0.00022""","=""L7185"""
"=""3p6.4s.24d""","=""1D""","=""2""","=""""","=""6.087193""","=""""","=""""","=""0.00054""","=""L7185"""
"=""3p6.4s.23f""","=""1F*""","=""3""","=""""","=""6.087220""","=""""","=""""","=""0.00003""","=""L7185"""
"=""3p6.4s.25p""","=""3P*""","=""2""","=""""","=""6.087531""","=""""","=""""","=""0.00031""","=""L7185"""
"=""3p6.4s.25p""","=""1P*""","=""1""","=""""","=""6.087713""","=""""","=""""","=""0.00018""","=""L7185"""
"=""3p6.4s.24d""","=""3D""","=""2""","=""""","=""6.087811""","=""""","=""""","=""0.00010""","=""L7185"""
"=""3p6.4s.26s""","=""3S""","=""1""","=""""","=""6.088635""","=""""","=""""","=""0.00082""","=""L7185"""
"=""3p6.4s.26s""","=""1S""","=""0""","=""""","=""6.088845""","=""""","=""""","=""0.00021""","=""L7185"""
"=""3p6.4s.25d""","=""1D""","=""2""","=""""","=""6.089287""","=""""","=""""","=""0.00044""","=""L7185"""
"=""3p6.4s.24f""","=""1F*""","=""3""","=""""","=""6.089341""","=""""","=""""","=""0.00005""","=""L7185"""
"=""3p6.4s.26p""","=""3P*""","=""2""","=""""","=""6.089617""","=""""","=""""","=""0.00028""","=""L7185"""
"=""3p6.4s.26p""","=""1P*""","=""1""","=""""","=""6.089779""","=""""","=""""","=""0.00016""","=""L7185"""
"=""3p6.4s.25d""","=""3D""","=""2""","=""""","=""6.089886""","=""""","=""""","=""0.00011""","=""L7185"""
"=""3p6.4s.27s""","=""3S""","=""1""","=""""","=""6.090602""","=""""","=""""","=""0.00072""","=""L7185"""
"=""3p6.4s.27s""","=""1S""","=""0""","=""""","=""6.090778""","=""""","=""""","=""0.00018""","=""L7185"""
"=""3p6.4s.26d""","=""1D""","=""2""","=""""","=""6.091138""","=""""","=""""","=""0.00036""","=""L7185"""
"=""3p6.4s.25f""","=""1F*""","=""3""","=""""","=""6.091220""","=""""","=""""","=""0.00008""","=""L7185"""
"=""3p6.4s.27p""","=""3P*""","=""2""","=""""","=""6.091460""","=""""","=""""","=""0.00024""","=""L7185"""
"=""3p6.4s.27p""","=""1P*""","=""1""","=""""","=""6.091603""","=""""","=""""","=""0.00014""","=""L7185"""
"=""3p6.4s.26d""","=""3D""","=""2""","=""""","=""6.091687""","=""""","=""""","=""0.00008""","=""L7185"""
"=""3p6.4s.28s""","=""3S""","=""1""","=""""","=""6.092343""","=""""","=""""","=""0.00066""","=""L7185"""
"=""3p6.4s.28s""","=""1S""","=""0""","=""""","=""6.092498""","=""""","=""""","=""0.00016""","=""L7185"""
"=""3p6.4s.27d""","=""1D""","=""2""","=""""","=""6.092786""","=""""","=""""","=""0.00029""","=""L7185"""
"=""3p6.4s.26f""","=""1F*""","=""3""","=""""","=""6.092879""","=""""","=""""","=""0.00009""","=""L7185"""
"=""3p6.4s.28p""","=""3P*""","=""2""","=""""","=""6.093103""","=""""","=""""","=""0.00022""","=""L7185"""
"=""3p6.4s.28p""","=""1P*""","=""1""","=""""","=""6.093222""","=""""","=""""","=""0.00012""","=""L7185"""
"=""3p6.4s.27d""","=""3D""","=""2""","=""""","=""6.093285""","=""""","=""""","=""0.00006""","=""L7185"""
"=""3p6.4s.29s""","=""3S""","=""1""","=""""","=""6.093861""","=""""","=""""","=""0.00058""","=""L7185"""
"=""3p6.4s.29s""","=""1S""","=""0""","=""""","=""6.094020""","=""""","=""""","=""0.00016""","=""L7185"""
"=""3p6.4s.28d""","=""1D""","=""2""","=""""","=""6.094256""","=""""","=""""","=""0.00024""","=""L7185"""
"=""3p6.4s.27f""","=""1F*""","=""3""","=""""","=""6.094355""","=""""","=""""","=""0.00010""","=""L7185"""
"=""3p6.4s.29p""","=""3P*""","=""2""","=""""","=""6.094555""","=""""","=""""","=""0.00020""","=""L7185"""
"=""3p6.4s.29p""","=""1P*""","=""1""","=""""","=""6.094664""","=""""","=""""","=""0.00011""","=""L7185"""
"=""3p6.4s.28d""","=""3D""","=""2""","=""""","=""6.094740""","=""""","=""""","=""0.00008""","=""L7185"""
"=""3p6.4s.30s""","=""3S""","=""1""","=""""","=""6.095254""","=""""","=""""","=""0.00051""","=""L7185"""
"=""3p6.4s.30s""","=""1S""","=""0""","=""""","=""6.095369""","=""""","=""""","=""0.00012""","=""L7185"""
"=""3p6.4s.29d""","=""1D""","=""2""","=""""","=""6.095574""","=""""","=""""","=""0.00021""","=""L7185"""
"=""3p6.4s.28f""","=""1F*""","=""3""","=""""","=""6.095682""","=""""","=""""","=""0.00011""","=""L7185"""
"=""3p6.4s.30p""","=""3P*""","=""2""","=""""","=""6.095860""","=""""","=""""","=""0.00018""","=""L7185"""
"=""3p6.4s.30p""","=""1P*""","=""1""","=""""","=""6.095956""","=""""","=""""","=""0.00010""","=""L7185"""
"=""3p6.4s.29d""","=""3D""","=""2""","=""""","=""6.095999""","=""""","=""""","=""0.00004""","=""L7185"""
"=""3p6.4s.31s""","=""3S""","=""1""","=""""","=""6.096479""","=""""","=""""","=""0.00048""","=""L7185"""
"=""3p6.4s.31s""","=""1S""","=""0""","=""""","=""6.096604""","=""""","=""""","=""0.00012""","=""L7185"""
"=""3p6.4s.30d""","=""1D""","=""2""","=""""","=""6.096762""","=""""","=""""","=""0.00016""","=""L7185"""
"=""3p6.4s.31p""","=""3P*""","=""2""","=""""","=""6.097031""","=""""","=""""","=""0.00027""","=""L7185"""
"=""3p6.4s.31p""","=""1P*""","=""1""","=""""","=""6.097119""","=""""","=""""","=""0.00009""","=""L7185"""
"=""3p6.4s.30d""","=""3D""","=""2""","=""""","=""6.097187""","=""""","=""""","=""0.00007""","=""L7185"""
"=""3p6.4s.32s""","=""3S""","=""1""","=""""","=""6.097602""","=""""","=""""","=""0.00042""","=""L7185"""
"=""3p6.4s.32s""","=""1S""","=""0""","=""""","=""6.097728""","=""""","=""""","=""0.00013""","=""L7185"""
"=""3p6.4s.31d""","=""1D""","=""2""","=""""","=""6.097835""","=""""","=""""","=""0.00011""","=""L7185"""
